t	(Var=AC_Count) AC_Count (number of partilces)
4.308712434	18.0
4.308737303	18.0
4.309896635	17.0
4.31612487	17.0
4.323347321	17.0
4.323360312	17.0
4.323554702	17.0
4.323601191	17.0
4.323847867	17.0
4.323890309	17.0
4.329565356	17.0
4.329605897	17.0
4.330982782	16.0
4.331134655	16.0
4.331187262	16.0
4.331659579	15.0
4.331900088	15.0
4.331942636	15.0
4.336806976	15.0
4.336839092	15.0
4.337877263	16.0
4.339690161	16.0
4.339695219	16.0
4.340669137	16.0
4.345464627	17.0
4.346582967	16.0
4.351132713	16.0
4.351147604	16.0
4.355547636	16.0
4.355616206	16.0
4.357907506	17.0
4.362508331	16.0
4.362657011	17.0
4.36410263	17.0
4.364145886	17.0
4.364964175	17.0
4.367167957	16.0
4.368734755	17.0
4.372303562	18.0
4.373824924	19.0
4.374444427	20.0
4.376983765	19.0
4.38508643	18.0
4.391744107	17.0
4.397295462	17.0
4.397299958	17.0
4.397346449	17.0
4.400144888	17.0
4.400193125	18.0
4.401564697	18.0
4.405491263	19.0
4.408428906	20.0
4.410138899	21.0
4.410937686	20.0
4.414808863	20.0
4.414908647	20.0
4.421200754	19.0
4.422531621	18.0
4.424572082	18.0
4.424624853	18.0
4.426633318	17.0
4.426870639	17.0
4.433732751	17.0
4.433766633	17.0
4.434682682	17.0
4.444306674	17.0
4.444350636	17.0
4.453963978	17.0
4.453977513	17.0
4.454463991	17.0
4.454514568	17.0
4.455185242	18.0
4.462926212	18.0
4.462991598	18.0
4.464187303	18.0
4.464204822	18.0
4.46904001	17.0
4.471779501	18.0
4.473417	19.0
4.475106961	18.0
4.478306225	18.0
4.478337782	18.0
4.478558284	18.0
4.478630049	18.0
4.488097286	18.0
4.488103751	18.0
4.497595486	18.0
4.497629315	18.0
4.501715072	18.0
4.501772213	18.0
4.50251445	17.0
4.502643759	17.0
4.502688952	17.0
4.509720576	18.0
4.511112522	17.0
4.512312684	18.0
4.51357935	17.0
4.521307315	18.0
4.523990222	18.0
4.524032315	18.0
4.5245702	18.0
4.52460336	18.0
4.532702797	18.0
4.532766541	18.0
4.537627439	18.0
4.53769392	18.0
4.537978101	17.0
4.538037188	17.0
4.54063384	17.0
4.540669657	17.0
4.54259782	17.0
4.542635351	17.0
4.543958537	17.0
4.544003837	17.0
4.546480238	18.0
4.550788137	19.0
4.557750611	18.0
4.558112093	17.0
4.558374139	18.0
4.558669122	18.0
4.559063453	19.0
4.561683916	19.0
4.563234487	19.0
4.563319406	19.0
4.565420109	20.0
4.568586822	20.0
4.568589855	20.0
4.571376908	19.0
4.576483614	19.0
4.576751515	19.0
4.576786093	19.0
4.585345397	18.0
4.586880686	17.0
4.588328986	18.0
4.58963207	18.0
4.589640109	18.0
4.592114567	17.0
4.594601672	17.0
4.594602609	17.0
4.597359465	18.0
4.59925618	18.0
4.605454952	18.0
4.605879811	18.0
4.605909798	18.0
4.606144771	17.0
4.607047763	16.0
4.611510653	17.0
4.612001071	18.0
4.612100223	18.0
4.612101374	18.0
4.614029958	19.0
4.614975212	19.0
4.616215857	19.0
4.616274417	19.0
4.619922067	18.0
4.620412053	18.0
4.620423132	18.0
4.623379602	18.0
4.623380494	18.0
4.624512571	18.0
4.624538935	18.0
4.62776808	19.0
4.628856626	20.0
4.629002047	20.0
4.629084902	20.0
4.63007276	20.0
4.633183847	20.0
4.633219062	20.0
4.641247592	19.0
4.642890263	19.0
4.6428968	19.0
4.644085016	19.0
4.644158838	19.0
4.64912169	19.0
4.649122377	19.0
4.650782725	18.0
4.652882361	18.0
4.652933442	18.0
4.656768697	17.0
4.65942447	17.0
4.659476388	17.0
4.662885445	17.0
4.662887572	17.0
4.664601496	17.0
4.664704826	17.0
4.666139912	18.0
4.66786016	17.0
4.672912831	17.0
4.672919189	17.0
4.673092758	16.0
4.679304578	16.0
4.680749808	17.0
4.681883342	18.0
4.683389735	19.0
4.686107685	19.0
4.68611042	19.0
4.691871521	19.0
4.691888697	19.0
4.693560066	19.0
4.693571531	19.0
4.694316551	18.0
4.694421186	17.0
4.697096113	17.0
4.697187737	17.0
4.699296938	18.0
4.702685433	18.0
4.702750622	18.0
4.703548217	17.0
4.706496117	17.0
4.70654893	17.0
4.706730884	17.0
4.706733281	17.0
4.708213631	17.0
4.712135053	18.0
4.716128146	18.0
4.716155669	18.0
4.717431247	18.0
4.717493358	18.0
4.720547379	17.0
4.722487331	17.0
4.725998985	17.0
4.726079615	17.0
4.731265552	17.0
4.731300174	17.0
4.731951703	18.0
4.732816668	17.0
4.73360862	16.0
4.735827151	16.0
4.736045543	16.0
4.737398297	16.0
4.737520242	15.0
4.739624551	16.0
4.744442566	16.0
4.744456797	16.0
4.746622146	17.0
4.755587252	17.0
4.755594995	17.0
4.756286522	16.0
4.756591444	16.0
4.756706162	16.0
4.759140239	16.0
4.75916409	16.0
4.763369797	16.0
4.76342083	16.0
4.775015901	16.0
4.775130016	16.0
4.775535599	16.0
4.777989416	17.0
4.778698368	18.0
4.778915189	18.0
4.781536604	18.0
4.781537365	18.0
4.784668646	18.0
4.784716972	18.0
4.785796705	17.0
4.787865474	17.0
4.787878903	17.0
4.790117844	18.0
4.792380918	19.0
4.793794319	19.0
4.793801191	19.0
4.796650035	18.0
4.798089785	18.0
4.798107845	18.0
4.79954395	17.0
4.799831141	16.0
4.801568686	17.0
4.801647787	17.0
4.801808699	17.0
4.802791751	17.0
4.802807365	17.0
4.804351736	17.0
4.804423687	17.0
4.804944412	17.0
4.804981849	18.0
4.804982813	19.0
4.805019165	19.0
4.81167202	20.0
4.813090032	20.0
4.813098534	20.0
4.817242087	21.0
4.82116328	21.0
4.82122599	21.0
4.822590615	21.0
4.822738647	21.0
4.822995391	20.0
4.824168786	20.0
4.82422037	20.0
4.82590179	20.0
4.825921408	20.0
4.829889568	21.0
4.830473778	22.0
4.830706183	23.0
4.838977292	23.0
4.839000596	23.0
4.842450001	22.0
4.842467034	21.0
4.843619082	21.0
4.84361924	21.0
4.844078246	22.0
4.844308059	23.0
4.84577001	22.0
4.846930562	22.0
4.847335906	22.0
4.847403373	22.0
4.849981072	22.0
4.850291163	23.0
4.850339011	23.0
4.85078451	23.0
4.85079137	23.0
4.85152622	22.0
4.852931579	22.0
4.854893594	22.0
4.858256373	21.0
4.858480762	21.0
4.859929678	21.0
4.859981445	21.0
4.860252068	20.0
4.86092857	19.0
4.863877729	20.0
4.86787802	21.0
4.872987697	21.0
4.873024886	21.0
4.873757222	21.0
4.873761943	21.0
4.873959974	22.0
4.875064094	22.0
4.875112573	22.0
4.875873444	23.0
4.876338116	24.0
4.87640205	24.0
4.876584194	24.0
4.876595637	24.0
4.876631941	24.0
4.880396984	24.0
4.880409414	24.0
4.882348737	24.0
4.882406903	24.0
4.883285569	23.0
4.88441148	23.0
4.884468642	23.0
4.886093363	24.0
4.890670665	23.0
4.891794714	24.0
4.893660239	25.0
4.896006784	26.0
4.903518367	25.0
4.90354593	26.0
4.905634604	27.0
4.908503829	27.0
4.908506877	27.0
4.909454909	28.0
4.910695883	28.0
4.910715276	28.0
4.913246221	27.0
4.91445452	28.0
4.916684301	27.0
4.920778656	27.0
4.921584147	27.0
4.922435568	27.0
4.922479074	27.0
4.931332991	28.0
4.932214822	28.0
4.932235299	28.0
4.933272054	28.0
4.933358933	28.0
4.936444393	29.0
4.939664571	29.0
4.939666213	29.0
4.940101238	29.0
4.940131046	29.0
4.942238442	28.0
4.944053007	27.0
4.945056482	27.0
4.947118581	26.0
4.949775627	25.0
4.949960313	25.0
4.950045663	25.0
4.950060785	25.0
4.950803058	24.0
4.951804655	24.0
4.951961802	24.0
4.954762392	25.0
4.955948975	25.0
4.955967447	25.0
4.959048885	25.0
4.960737656	26.0
4.961328089	26.0
4.962737293	27.0
4.965396759	28.0
4.973252309	29.0
4.981129095	29.0
4.981132105	29.0
4.984872156	30.0
4.986581052	29.0
4.993059732	28.0
4.993972665	27.0
4.993978831	27.0
4.994029179	27.0
4.999392721	26.0
