t	A	AB	ABC	AC	B	BAC	BC	C	CABC
0.8990000000000007	0.2885516692807753	4.157904784738182E-5	0.00295876987261385	20.53039269570868	0.2885516692807753	0.00295876987261385	20.53039269570868	3555.7954368322344	79.11284649392704
0.9000000000000007	0.2885493099464011	4.157912219178716E-5	0.002958775282917119	20.53025048296824	0.2885493099464011	0.002958775282917119	20.53025048296824	3555.795432124516	79.11299105510767
0.9010000000000007	0.2885469707324116	4.157919590151688E-5	0.0029587806470755497	20.53010948316	0.2885469707324116	0.0029587806470755497	20.53010948316	3555.7954274569765	79.11313438332768
0.9020000000000007	0.2885446516093843	4.1579268978948425E-5	0.0029587859652236174	20.52996969272546	0.2885446516093843	0.0029587859652236174	20.52996969272546	3555.7954228294716	79.11327648217626
0.9030000000000007	0.2885423524130978	4.15793414324193E-5	0.002958791237891572	20.529831097680404	0.2885423524130978	0.002958791237891572	20.529831097680404	3555.795418241789	79.11341736580006
0.9040000000000007	0.2885400729757858	4.1579413265022724E-5	0.0029587964653526497	20.529693690892078	0.2885400729757858	0.0029587964653526497	20.529693690892078	3555.7954136935227	79.11355704149925
0.9050000000000007	0.2885378129344527	4.1579484482701946E-5	0.0029588016481470487	20.529557458268904	0.2885378129344527	0.0029588016481470487	20.529557458268904	3555.79540918394	79.11369552372703
0.9060000000000007	0.2885355722025954	4.157955508906954E-5	0.002958806786486774	20.529422394228874	0.2885355722025954	0.002958806786486774	20.529422394228874	3555.79540471289	79.11383281815206
0.9070000000000007	0.28853335058165436	4.1579625094736176E-5	0.002958811881021153	20.529288481619318	0.28853335058165436	0.002958811881021153	20.529288481619318	3555.7954002799775	79.1139689421235
0.9080000000000007	0.2885311480213286	4.1579694501697006E-5	0.002958816931953151	20.529155715074094	0.2885311480213286	0.002958816931953151	20.529155715074094	3555.7953958850835	79.1141039010579
0.9090000000000007	0.28852896430603586	4.1579763316168997E-5	0.0029588219398459636	20.52902407977718	0.28852896430603586	0.0029588219398459636	20.52902407977718	3555.795391527805	79.11423770998603
0.9100000000000007	0.2885267992395448	4.1579831543095675E-5	0.002958826904942687	20.528893569414766	0.2885267992395448	0.002958826904942687	20.528893569414766	3555.7953872077105	79.11437037541683
0.9110000000000007	0.2885246526425185	4.157989918629252E-5	0.0029588318275431402	20.528764176144374	0.2885246526425185	0.0029588318275431402	20.528764176144374	3555.795382924512	79.1145019053713
0.9120000000000007	0.2885225244549602	4.1579966248309584E-5	0.002958836707838189	20.52863589493472	0.2885225244549602	0.002958836707838189	20.52863589493472	3555.795378678075	79.1146323049413
0.9130000000000007	0.28852041458014294	4.158003273294232E-5	0.0029588415461254776	20.52850871792273	0.28852041458014294	0.0029588415461254776	20.52850871792273	3555.7953744681517	79.11476158208478
0.9140000000000007	0.2885183228902395	4.158009864585721E-5	0.0029588463428158883	20.528382634264187	0.2885183228902395	0.0029588463428158883	20.528382634264187	3555.795370294518	79.11488974777409
0.9150000000000007	0.28851624910727103	4.1580163996143087E-5	0.002958851098589292	20.52825762606912	0.28851624910727103	0.002958851098589292	20.52825762606912	3555.79536615654	79.11501682017526
0.9160000000000007	0.28851419310040965	4.158022878715418E-5	0.002958855813675716	20.528133687329763	0.28851419310040965	0.002958855813675716	20.528133687329763	3555.7953620540866	79.11514280542734
0.9170000000000007	0.2885121543877337	4.158029303040393E-5	0.0029588604888474697	20.528010797876888	0.2885121543877337	0.0029588604888474697	20.528010797876888	3555.795357986118	79.11526772417832
0.9180000000000007	0.2885101330672312	4.158035672718024E-5	0.0029588651241928107	20.527888955242606	0.2885101330672312	0.0029588651241928107	20.527888955242606	3555.7953539529626	79.11539157879908
0.9190000000000007	0.288508129079644	4.158041987874683E-5	0.0029588697199562216	20.52776815298943	0.288508129079644	0.0029588697199562216	20.52776815298943	3555.7953499542823	79.11551437578514
0.9200000000000007	0.288506142276653	4.1580482488285556E-5	0.0029588742762942308	20.527648387047787	0.288506142276653	0.0029588742762942308	20.527648387047787	3555.795345989905	79.11563611935478
0.9210000000000007	0.28850417242454657	4.158054456235437E-5	0.002958878793607324	20.52752964696472	0.28850417242454657	0.002958878793607324	20.52752964696472	3555.795342059318	79.11575682019252
0.9220000000000007	0.28850221950572874	4.158060610203696E-5	0.00295888327198926	20.527411930264154	0.28850221950572874	0.00295888327198926	20.527411930264154	3555.795338162604	79.11587648079394
0.9230000000000007	0.2885002833193213	4.158066711754222E-5	0.002958887712231013	20.52729521598329	0.2885002833193213	0.002958887712231013	20.52729521598329	3555.7953342992214	79.11599512231967
0.9240000000000007	0.28849836376562854	4.1580727610734174E-5	0.0029588921144554792	20.52717950095547	0.28849836376562854	0.0029588921144554792	20.52717950095547	3555.795330469057	79.11611274803695
0.9250000000000007	0.2884964605013826	4.1580787586261675E-5	0.00295889647914547	20.527064772652295	0.2884964605013826	0.00295889647914547	20.527064772652295	3555.795326671365	79.11622937081498
0.9260000000000007	0.28849457351230084	4.158084705050329E-5	0.002958900806478276	20.526951026282294	0.28849457351230084	0.002958900806478276	20.526951026282294	3555.7953229062223	79.11634499545985
0.9270000000000007	0.2884927026972875	4.158090600563358E-5	0.0029589050967700286	20.52683825356156	0.2884927026972875	0.0029589050967700286	20.52683825356156	3555.795319173222	79.11645963035657
0.9280000000000007	0.28849084799754593	4.158096445411955E-5	0.002958909350166307	20.52672645061933	0.28849084799754593	0.002958909350166307	20.52672645061933	3555.7953154724914	79.11657327943364
0.9290000000000007	0.2884890091591291	4.158102240030644E-5	0.0029589135671498263	20.52661560481037	0.2884890091591291	0.0029589135671498263	20.52661560481037	3555.7953118033174	79.11668595558882
0.9300000000000007	0.28848718613298696	4.158107984761078E-5	0.0029589177478555008	20.526505712607516	0.28848718613298696	0.0029589177478555008	20.526505712607516	3555.7953081658075	79.11679766239843
