t	A	AB	ABC	AC	B	BAC	BC	C CABC
2.161999999999873	0.7918829438195675	0.014870034701010131	0.0027929192216359445	20.10135126351031	0.7918829438195675	0.0027929192216359445	20.10135126351031	3565.3670754749987	74.75390889003357
2.162999999999873	0.7906812186376961	0.014838012355787938	0.0027929747991241242	20.10110989518247	0.7906812186376961	0.0027929747991241242	20.10110989518247	3565.36460721322	74.75538433367505
2.1639999999998727	0.7894822461183604	0.014806058660787302	0.002793030251990128	20.100869075397423	0.7894822461183604	0.002793030251990128	20.100869075397423	3565.362144595849	74.75685640670703
2.1649999999998726	0.7882860199586946	0.014774173471217197	0.002793085577749641	20.10062880292006	0.7882860199586946	0.002793085577749641	20.10062880292006	3565.359687609921	74.75832511681816
2.1659999999998725	0.7870925338628191	0.014742356642426426	0.002793140777245117	20.100389076516787	0.7870925338628191	0.002793140777245117	20.100389076516787	3565.3572362426157	74.75979047168397
2.1669999999998724	0.7859017815401028	0.01471060802986143	0.0027931958492692674	20.100149894954335	0.7859017815401028	0.0027931958492692674	20.100149894954335	3565.3547904809993	74.76125247897785
2.1679999999998723	0.7847137567241421	0.014678927489466993	0.0027932507973589594	20.09991125700475	0.7847137567241421	0.0027932507973589594	20.09991125700475	3565.3523503123083	74.76271114633298
2.168999999999872	0.7835284531613929	0.014647314877475715	0.002793305619144041	20.099673161442155	0.7835284531613929	0.002793305619144041	20.099673161442155	3565.349915723695	74.76416648138017
2.169999999999872	0.7823458646055594	0.01461577005024053	0.0027933603161415573	20.09943560704233	0.7823458646055594	0.0027933603161415573	20.09943560704233	3565.347486702395	74.76561849173247
2.170999999999872	0.7811659848356262	0.014584292864630038	0.0027934148862098452	20.099198592585285	0.7811659848356262	0.0027934148862098452	20.099198592585285	3565.345063235679	74.76706718498004
2.171999999999872	0.7799888076414286	0.014552883177748666	0.002793469332895037	20.098962116853595	0.7799888076414286	0.002793469332895037	20.098962116853595	3565.3426453108304	74.76851256868942
2.1729999999998717	0.7788143268251226	0.014521540846958262	0.0027935236565390467	20.098726178631836	0.7788143268251226	0.0027935236565390467	20.098726178631836	3565.340232915184	74.76995465041739
2.1739999999998716	0.7776425362017452	0.01449026572986977	0.0027935778548048153	20.09849077670734	0.7776425362017452	0.0027935778548048153	20.09849077670734	3565.337826036062	74.77139343771168
2.1749999999998715	0.7764734296086964	0.014459057684564016	0.0027936319289375696	20.098255909871646	0.7764734296086964	0.0027936319289375696	20.098255909871646	3565.3354246608455	74.77282893808427
2.1759999999998714	0.775307000892617	0.01442791656929832	0.0027936858784186154	20.098021576917706	0.775307000892617	0.0027936858784186154	20.098021576917706	3565.3330287769504	74.77426115904044
2.1769999999998713	0.7741432439074719	0.014396842242486867	0.00279373970598118	20.0977877766404	0.7741432439074719	0.00279373970598118	20.0977877766404	3565.3306383717813	74.77569010807115
2.177999999999871	0.7729821525270741	0.014365834562964624	0.0027937934106933393	20.09755450783754	0.7729821525270741	0.0027937934106933393	20.09755450783754	3565.3282534328355	74.77711579264793
2.178999999999871	0.7718237206411924	0.014334893389876658	0.0027938469936684687	20.09732176931106	0.7718237206411924	0.0027938469936684687	20.09732176931106	3565.325873947584	74.77853822022134
2.179999999999871	0.7706679421464494	0.014304018582515222	0.0027939004519780975	20.097089559862965	0.7706679421464494	0.0027939004519780975	20.097089559862965	3565.3234999035335	74.77995739824136
2.180999999999871	0.7695148109627585	0.014273210000638461	0.002793953790027687	20.09685787830101	0.7695148109627585	0.002793953790027687	20.09685787830101	3565.321131288219	74.78137333411384
2.1819999999998707	0.7683643210233824	0.014242467504311311	0.0027940070052552717	20.09662672343451	0.7683643210233824	0.0027940070052552717	20.09662672343451	3565.318768089274	74.78278603524362
2.1829999999998706	0.7672164662671895	0.014211790953679733	0.0027940600995682314	20.09639609407416	0.7672164662671895	0.0027940600995682314	20.09639609407416	3565.3164102942565	74.78419550901876
2.1839999999998705	0.766071240653329	0.014181180209329186	0.0027941130712993687	20.09616598903429	0.766071240653329	0.0027941130712993687	20.09616598903429	3565.314057890826	74.78560176281088
2.1849999999998704	0.764928638155849	0.014150635132141688	0.0027941659232695146	20.095936407132665	0.764928638155849	0.0027941659232695146	20.095936407132665	3565.3117108666247	74.787004803965
2.1859999999998703	0.7637886527565874	0.014120155583158336	0.002794218654501738	20.09570734718776	0.7637886527565874	0.002794218654501738	20.09570734718776	3565.3093692093225	74.78840463982264
2.18699999999987	0.7626512784520771	0.014089741423737324	0.0027942712640495427	20.09547880802156	0.7626512784520771	0.0027942712640495427	20.09547880802156	3565.307032906696	74.78980127770818
2.18799999999987	0.7615165092563304	0.014059392515567962	0.0027943237534627965	20.095250788458532	0.7615165092563304	0.0027943237534627965	20.095250788458532	3565.3047019464098	74.79119472492108
2.18899999999987	0.7603843391997953	0.014029108720710231	0.0027943761242383487	20.095023287327265	0.7603843391997953	0.0027943761242383487	20.095023287327265	3565.3023763163064	74.7925849887388
2.18999999999987	0.7592547623279621	0.013998889901517339	0.002794428374447892	20.094796303458313	0.7592547623279621	0.002794428374447892	20.094796303458313	3565.3000560041714	74.79397207642933
2.1909999999998697	0.7581277726934736	0.01396873592050136	0.0027944805065982224	20.09456983568427	0.7581277726934736	0.0027944805065982224	20.09456983568427	3565.29774099784	74.79535599524168
2.1919999999998696	0.757003364357799	0.013938646640335416	0.00279453251841953	20.094343882838793	0.757003364357799	0.00279453251841953	20.094343882838793	3565.295431285142	74.79673675242599
2.1929999999998695	0.7558815314031906	0.013908621924149578	0.0027945844118402743	20.094118443759893	0.7558815314031906	0.0027945844118402743	20.094118443759893	3565.2931268539787	74.79811435519578
2.1939999999998694	0.7547622679282183	0.013878661635381088	0.002794636185281878	20.09389351728885	0.7547622679282183	0.002794636185281878	20.09389351728885	3565.290827692241	74.79948881075336
2.1949999999998693	0.7536455680378127	0.013848765637639222	0.002794687841385365	20.09366910226749	0.7536455680378127	0.002794687841385365	20.09366910226749	3565.28853378793	74.80086012628493
2.195999999999869	0.752531425851551	0.013818933794787864	0.002794739380955571	20.093445197540973	0.752531425851551	0.002794739380955571	20.093445197540973	3565.2862451289484	74.8022283089635
2.196999999999869	0.7514198355062327	0.013789165971075846	0.002794790801234549	20.093221801957814	0.7514198355062327	0.002794790801234549	20.093221801957814	3565.2839617033064	74.8035933659465
2.197999999999869	0.7503107911579215	0.013759462031157708	0.0027948421039844518	20.092998914369627	0.7503107911579215	0.0027948421039844518	20.092998914369627	3565.2816834990467	74.80495530436045
2.198999999999869	0.7492042869698863	0.013729821839818121	0.0027948932888339907	20.092776533630094	0.7492042869698863	0.0027948932888339907	20.092776533630094	3565.2794105042462	74.80631413132565
2.1999999999998687	0.7481003171123715	0.013700245261989893	0.0027949443574490865	20.092554658593585	0.7481003171123715	0.0027949443574490865	20.092554658593585	3565.2771427069306	74.80766985395255
2.2009999999998686	0.746998875771482	0.013670732162939665	0.00279499531112806	20.092333288117864	0.746998875771482	0.00279499531112806	20.092333288117864	3565.274880095239	74.80902247933017
2.2019999999998685	0.7458999571486967	0.01364128240825376	0.0027950461464562293	20.092112421063568	0.7458999571486967	0.0027950461464562293	20.092112421063568	3565.2726226572563	74.81037201454168
2.2029999999998684	0.7448035554695358	0.01361189586401882	0.0027950968656898023	20.091892056296036	0.7448035554695358	0.0027950968656898023	20.091892056296036	3565.2703703811903	74.8117184666264
2.2039999999998683	0.7437096649640506	0.013582572396394207	0.0027951474683753203	20.09167219268103	0.7437096649640506	0.0027951474683753203	20.09167219268103	3565.2681232552054	74.81306184262449
2.204999999999868	0.7426182798672685	0.013553311871678953	0.0027951979579648417	20.091452829085753	0.7426182798672685	0.0027951979579648417	20.091452829085753	3565.265881267563	74.81440214956474
2.205999999999868	0.741529394437322	0.013524114156629479	0.0027952483296049026	20.091233964381306	0.741529394437322	0.0027952483296049026	20.091233964381306	3565.2636444064256	74.81573939446098
2.206999999999868	0.7404430029449883	0.013494979118255162	0.002795298587271506	20.091015597441555	0.7404430029449883	0.002795298587271506	20.091015597441555	3565.261412660131	74.81707358429706
2.207999999999868	0.739359099666312	0.013465906623694856	0.002795348728951022	20.090797727141545	0.739359099666312	0.002795348728951022	20.090797727141545	3565.259186016917	74.81840472606041
2.2089999999998677	0.7382776788959985	0.013436896540463691	0.002795398757451071	20.09058035235949	0.7382776788959985	0.002795398757451071	20.09058035235949	3565.2569644651426	74.81973282670701
2.2099999999998676	0.7371987349437431	0.013407948736396285	0.0027954486723894183	20.090363471976726	0.7371987349437431	0.0027954486723894183	20.090363471976726	3565.254747993146	74.8210578931812
2.2109999999998675	0.7361222621387418	0.013379063079730363	0.0027954984710531453	20.090147084878012	0.7361222621387418	0.0027954984710531453	20.090147084878012	3565.2525365892884	74.82237993240751
2.2119999999998674	0.7350482548151737	0.01335023943880347	0.00279554815788496	20.08993118994927	0.7350482548151737	0.00279554815788496	20.08993118994927	3565.2503302420073	74.82369895129139
2.2129999999998673	0.7339767073141622	0.0133214776821032	0.0027955977305323797	20.089715786077836	0.7339767073141622	0.0027955977305323797	20.089715786077836	3565.2481289397047	74.82501495674238
2.213999999999867	0.7329076139919944	0.01329277767842667	0.0027956471885052206	20.089500872153625	0.7329076139919944	0.0027956471885052206	20.089500872153625	3565.2459326708367	74.82632795564824
2.214999999999867	0.7318409692302716	0.013264139297101931	0.002795696535759986	20.08928644707159	0.7318409692302716	0.002795696535759986	20.08928644707159	3565.24374142391	74.82763795485758
2.215999999999867	0.7307767674165965	0.013235562407582098	0.0027957457687993225	20.089072509727906	0.7307767674165965	0.0027957457687993225	20.089072509727906	3565.241555187373	74.82894496122562
2.216999999999867	0.7297150029438828	0.0132070468794374	0.0027957948904705886	20.08885905901959	0.7297150029438828	0.0027957948904705886	20.08885905901959	3565.239373949819	74.83024898159059
2.2179999999998667	0.7286556702269437	0.01317859258267416	0.002795843898246979	20.08864609384792	0.7286556702269437	0.002795843898246979	20.08864609384792	3565.237197699814	74.8315500227723
2.2189999999998666	0.7275987636921237	0.013150199387568418	0.0027958927952347794	20.088433613116315	0.7275987636921237	0.0027958927952347794	20.088433613116315	3565.2350264258876	74.83284809156712
2.2199999999998665	0.7265442777714629	0.013121867164491596	0.0027959415796491444	20.088221615729278	0.7265442777714629	0.0027959415796491444	20.088221615729278	3565.2328601166787	74.83414319477265
2.2209999999998664	0.725492206919449	0.013093595784294955	0.002795990253831773	20.088010100595962	0.725492206919449	0.002795990253831773	20.088010100595962	3565.2306987608586	74.83543533915291
2.2219999999998663	0.7244425456006987	0.013065385118040097	0.002796038815748496	20.087799066626673	0.7244425456006987	0.002796038815748496	20.087799066626673	3565.228542347044	74.83672453146754
2.222999999999866	0.7233952882872198	0.01303723503693434	0.0027960872664266902	20.08758851273385	0.7233952882872198	0.0027960872664266902	20.08758851273385	3565.226390863953	74.83801077846113
2.223999999999866	0.7223504294664651	0.01300914541252033	0.002796135606554741	20.087378437832587	0.7223504294664651	0.002796135606554741	20.087378437832587	3565.2242443002638	74.83929408685984
2.224999999999866	0.7213079636362281	0.012981116116554762	0.0027961838382210944	20.087168840840164	0.7213079636362281	0.0027961838382210944	20.087168840840164	3565.222102644766	74.84057446337494
2.225999999999866	0.7202678853182232	0.012953147021288587	0.0027962319575036056	20.08695972067797	0.7202678853182232	0.0027962319575036056	20.08695972067797	3565.219965886204	74.84185191470056
2.2269999999998658	0.7192301890409823	0.012925237999123903	0.002796279967368044	20.08675107626898	0.7192301890409823	0.002796279967368044	20.08675107626898	3565.217834013401	74.84312644750933
2.2279999999998656	0.7181948693393886	0.01289738892258051	0.002796327868226071	20.086542906537463	0.7181948693393886	0.002796327868226071	20.086542906537463	3565.2157070151416	74.84439806847017
2.2289999999998655	0.7171619207648913	0.012869599664539306	0.00279637565829284	20.08633521041111	0.7171619207648913	0.00279637565829284	20.08633521041111	3565.213584880284	74.84566678423764
2.2299999999998654	0.7161313378833004	0.012841870098180604	0.0027964233402716014	20.086127986819363	0.7161313378833004	0.0027964233402716014	20.086127986819363	3565.211467597705	74.84693260143875
2.2309999999998653	0.7151031152665814	0.012814200096814752	0.0027964709124550726	20.085921234693924	0.7151031152665814	0.0027964709124550726	20.085921234693924	3565.209355156281	74.84819552670257
2.231999999999865	0.7140772475079941	0.012786589534194514	0.0027965183770451373	20.08571495296994	0.7140772475079941	0.0027965183770451373	20.08571495296994	3565.207247544973	74.8494555666242
2.232999999999865	0.7130537292099678	0.01275903828425056	0.002796565731906793	20.085509140584758	0.7130537292099678	0.002796565731906793	20.085509140584758	3565.2051447526933	74.85071272779571
2.233999999999865	0.7120325549814183	0.012731546221080834	0.0027966129791510623	20.08530379647637	0.7120325549814183	0.0027966129791510623	20.08530379647637	3565.2030467684167	74.85196701679494
2.234999999999865	0.7110137194498631	0.012704113219157048	0.0027966601180096865	20.085098919586947	0.7110137194498631	0.0027966601180096865	20.085098919586947	3565.2009535811553	74.85321844018063
2.2359999999998648	0.7099972172534097	0.01267673915316279	0.0027967071496975806	20.08489450886048	0.7099972172534097	0.0027967071496975806	20.08489450886048	3565.1988651799147	74.85446700449546
2.2369999999998647	0.7089830430452353	0.012649423898120758	0.0027967540730970456	20.084690563243363	0.7089830430452353	0.0027967540730970456	20.084690563243363	3565.1967815537832	74.85571271626873
2.2379999999998645	0.7079711914887177	0.012622167329250568	0.0027968008915757628	20.0844870816848	0.7079711914887177	0.0027968008915757628	20.0844870816848	3565.194702691776	74.8569555820088
2.2389999999998644	0.706961657253067	0.012594969321899968	0.0027968476005531427	20.08428406313449	0.706961657253067	0.0027968476005531427	20.08428406313449	3565.1926285830186	74.85819560823204
2.2399999999998643	0.7059544350265617	0.012567829751824655	0.0027968942036691626	20.08408150654598	0.7059544350265617	0.0027968942036691626	20.08408150654598	3565.190559216625	74.85943280141475
2.240999999999864	0.7049495195077428	0.012540748494973417	0.002796940699720708	20.08387941087431	0.7049495195077428	0.002796940699720708	20.08387941087431	3565.188494581734	74.86066716803305
2.241999999999864	0.7039469054131943	0.012513725427711862	0.0027969870907825203	20.083677775078943	0.7039469054131943	0.0027969870907825203	20.083677775078943	3565.186434667557	74.8618987145312
2.242999999999864	0.7029465874710694	0.012486760426613348	0.0027970333766138477	20.08347659812096	0.7029465874710694	0.0027970333766138477	20.08347659812096	3565.184379463286	74.8631274473462
2.243999999999864	0.701948560416679	0.012459853368422459	0.002797079555493137	20.08327587896294	0.701948560416679	0.002797079555493137	20.08327587896294	3565.182328958114	74.86435337290958
2.2449999999998638	0.7009528189980336	0.012433004130141614	0.0027971256288790427	20.083075616569353	0.7009528189980336	0.0027971256288790427	20.083075616569353	3565.180283141318	74.86557649762919
2.2459999999998637	0.6999593579744544	0.012406212589031579	0.002797171594828601	20.082875809908025	0.6999593579744544	0.002797171594828601	20.082875809908025	3565.1782420021555	74.86679682790847
2.2469999999998636	0.698968172113649	0.01237947862248906	0.002797217457135867	20.082676457947024	0.698968172113649	0.002797217457135867	20.082676457947024	3565.1762055299155	74.86801437012649
2.2479999999998634	0.6979792561972515	0.01235280210825248	0.002797263217242676	20.082477559658184	0.6979792561972515	0.002797263217242676	20.082477559658184	3565.174173713923	74.86922913065227
2.2489999999998633	0.6969926050287948	0.012326182924482338	0.0027973088694464533	20.082279114016963	0.6969926050287948	0.0027973088694464533	20.082279114016963	3565.172146543549	74.87044111584144
2.249999999999863	0.6960082134184198	0.012299620949513403	0.0027973544187551245	20.08208112000015	0.6960082134184198	0.0027973544187551245	20.08208112000015	3565.170124008121	74.87165033202162
2.250999999999863	0.6950260761829665	0.0122731160617861	0.0027973998640038545	20.081883576586005	0.6950260761829665	0.0027973998640038545	20.081883576586005	3565.168106097059	74.87285678552179
2.251999999999863	0.6940461881505523	0.012246668140004502	0.0027974452041048033	20.081686482754723	0.6940461881505523	0.0027974452041048033	20.081686482754723	3565.1660927997937	74.87406048266037
2.252999999999863	0.6930685441682944	0.012220277063271136	0.0027974904428482634	20.08148983749019	0.6930685441682944	0.0027974904428482634	20.08148983749019	3565.164084105715	74.87526142972088
2.253999999999863	0.6920931390942648	0.01219394271091173	0.002797535576187974	20.081293639778607	0.6920931390942648	0.002797535576187974	20.081293639778607	3565.162080004346	74.87645963299019
2.2549999999998627	0.6911199677928769	0.01216766496238749	0.0027975806066244755	20.081097888607186	0.6911199677928769	0.0027975806066244755	20.081097888607186	3565.160080485145	74.87765509873395
2.2559999999998626	0.6901490251416603	0.012141443697453156	0.002797625536787347	20.080902582965617	0.6901490251416603	0.002797625536787347	20.080902582965617	3565.1580855376283	74.87884783320105
2.2569999999998624	0.6891803060368602	0.012115278796229102	0.0027976703609513677	20.080707721847368	0.6891803060368602	0.0027976703609513677	20.080707721847368	3565.1560951513734	74.88003784263631
2.2579999999998623	0.6882138053814649	0.01208917013899913	0.002797715084153431	20.080513304247056	0.6882138053814649	0.002797715084153431	20.080513304247056	3565.1541093158758	74.88122513325214
2.2589999999998622	0.6872495180851481	0.012063117606183314	0.0027977597053162784	20.080319329160524	0.6872495180851481	0.0027977597053162784	20.080319329160524	3565.1521280207803	74.88240971126743
2.259999999999862	0.6862874390766949	0.012037121078625578	0.002797804224539487	20.080125795587445	0.6862874390766949	0.002797804224539487	20.080125795587445	3565.150151255681	74.88359158287456
2.260999999999862	0.6853275632954693	0.012011180437354088	0.0027978486405526885	20.07993270252968	0.6853275632954693	0.0027978486405526885	20.07993270252968	3565.1481790102216	74.88477075425612
2.261999999999862	0.6843698856874434	0.01198529556356878	0.002797892955806222	20.07974004898959	0.6843698856874434	0.002797892955806222	20.07974004898959	3565.146211274037	74.88594723157807
2.262999999999862	0.6834144012117945	0.011959466338742673	0.0027979371711411493	20.07954783397315	0.6834144012117945	0.0027979371711411493	20.07954783397315	3565.1442480367973	74.88712102099552
2.2639999999998617	0.6824611048378053	0.011933692644554735	0.0027979812831610005	20.079356056487452	0.6824611048378053	0.0027979812831610005	20.079356056487452	3565.142289288222	74.88829212865735
2.2649999999998616	0.6815099915600843	0.011907974363235232	0.0027980252967066657	20.079164715544856	0.6815099915600843	0.0027980252967066657	20.079164715544856	3565.1403350180653	74.88946056066845
2.2659999999998615	0.6805610563761558	0.011882311377061526	0.0027980692082273063	20.07897381015801	0.6805610563761558	0.0027980692082273063	20.07897381015801	3565.1383852160616	74.89062632314385
2.2669999999998613	0.6796142942867761	0.011856703568386246	0.002798113020742486	20.078783339340475	0.6796142942867761	0.002798113020742486	20.078783339340475	3565.136439872007	74.89178942218341
2.2679999999998612	0.6786697003114737	0.011831150819972028	0.002798156731260679	20.07859330210937	0.6786697003114737	0.002798156731260679	20.07859330210937	3565.134498975675	74.89294986387495
2.268999999999861	0.6777272694792267	0.011805653014751822	0.0027982003422729867	20.07840369748321	0.6777272694792267	0.0027982003422729867	20.07840369748321	3565.1325625168815	74.89410765428556
2.269999999999861	0.6767869968296872	0.011780210035927592	0.0027982438552949214	20.07821452448303	0.6767869968296872	0.0027982438552949214	20.07821452448303	3565.1306304854725	74.89526279946917
2.270999999999861	0.675848877418777	0.01175482176700285	0.002798287267058099	20.078025782132823	0.675848877418777	0.002798287267058099	20.078025782132823	3565.1287028713714	74.89641530547127
2.271999999999861	0.6749129063110639	0.01172948809170955	0.002798330580114348	20.077837469458533	0.6749129063110639	0.002798330580114348	20.077837469458533	3565.126779664437	74.89756517831479
2.2729999999998607	0.673979078579773	0.011704208893914802	0.0027983737954989257	20.077649585487034	0.673979078579773	0.0027983737954989257	20.077649585487034	3565.1248608545334	74.89871242401435
2.2739999999998606	0.6730473893142868	0.011678984057882988	0.002798416909656056	20.0774621292491	0.6730473893142868	0.002798416909656056	20.0774621292491	3565.122946431683	74.89985704857507
2.2749999999998605	0.6721178336139827	0.011653813468047195	0.0027984599274156327	20.077275099777314	0.6721178336139827	0.0027984599274156327	20.077275099777314	3565.1210363857836	74.90099905797373
2.2759999999998604	0.6711904065863392	0.011628697009034879	0.002798502845802825	20.0770884961049	0.6711904065863392	0.002798502845802825	20.0770884961049	3565.1191307068634	74.90213845819146
2.2769999999998602	0.6702651033477244	0.011603634565655947	0.002798545666006906	20.07690231726798	0.6702651033477244	0.002798545666006906	20.07690231726798	3565.117229384891	74.90327525518983
2.27799999999986	0.6693419190344421	0.011578626023147532	0.0027985883894057046	20.076716562306082	0.6693419190344421	0.0027985883894057046	20.076716562306082	3565.1153324099428	74.90440945490772
2.27899999999986	0.6684208487911527	0.011553671266929223	0.0027986310135260798	20.07653123026002	0.6684208487911527	0.0027986310135260798	20.07653123026002	3565.113439772042	74.90554106328139
2.27999999999986	0.6675018877667854	0.01152877018251157	0.0027986735425210916	20.07634632017189	0.6675018877667854	0.0027986735425210916	20.07634632017189	3565.1115514612916	74.90667008622668
2.28099999999986	0.6665850311279546	0.011503922655762765	0.002798715973268842	20.0761618310866	0.6665850311279546	0.002798715973268842	20.0761618310866	3565.1096674677333	74.90779652965462
2.2819999999998597	0.6656702740517679	0.011479128572809336	0.0027987583055017477	20.075977762052027	0.6656702740517679	0.0027987583055017477	20.075977762052027	3565.10778778155	74.90892039945606
2.2829999999998596	0.6647576117271429	0.011454387820004502	0.0027988005437396997	20.07579411211738	0.6647576117271429	0.0027988005437396997	20.07579411211738	3565.105912392855	74.9100417015002
2.2839999999998595	0.6638470393528609	0.011429700283910504	0.0027988426830991837	20.07561088033426	0.6638470393528609	0.0027988426830991837	20.07561088033426	3565.1040412918287	74.91116044166104
2.2849999999998594	0.6629385521348445	0.011405065851253872	0.0027988847266719463	20.075428065755528	0.6629385521348445	0.0027988847266719463	20.075428065755528	3565.1021744686545	74.91227662578808
2.2859999999998593	0.6620321452916335	0.011380484409031987	0.002798926675880939	20.07524566743653	0.6620321452916335	0.002798926675880939	20.07524566743653	3565.100311913528	74.91339025972017
2.286999999999859	0.6611278140607829	0.011355955844640777	0.0027989685265799756	20.075063684436145	0.6611278140607829	0.0027989685265799756	20.075063684436145	3565.098453616711	74.91450134928363
2.287999999999859	0.6602255536861479	0.01133148004562317	0.0027990102835169645	20.074882115814354	0.6602255536861479	0.0027990102835169645	20.074882115814354	3565.096599568456	74.91560990027811
2.288999999999859	0.6593253594169338	0.011307056899614459	0.0027990519450147786	20.074700960632573	0.6593253594169338	0.0027990519450147786	20.074700960632573	3565.0947497590373	74.91671591851211
2.289999999999859	0.6584272265174801	0.011282686294587143	0.0027990935112033838	20.07452021795486	0.6584272265174801	0.0027990935112033838	20.07452021795486	3565.09290417875	74.9178194097692
2.2909999999998587	0.6575311502645088	0.011258368118797622	0.0027991349801281553	20.074339886847675	0.6575311502645088	0.0027991349801281553	20.074339886847675	3565.0910628179126	74.91892037982399
2.2919999999998586	0.6566371259408924	0.011234102260603396	0.002799176356316545	20.074159966378694	0.6566371259408924	0.002799176356316545	20.074159966378694	3565.0892256668944	74.9200188344311
2.2929999999998585	0.6557451488440369	0.011209888608678078	0.002799217637695886	20.07398045561849	0.6557451488440369	0.002799217637695886	20.07398045561849	3565.087392716067	74.92111477933844
2.2939999999998584	0.6548552142812701	0.011185727051921755	0.002799258824611301	20.073801353639254	0.6548552142812701	0.002799258824611301	20.073801353639254	3565.0855639557626	74.9222082202799
2.2949999999998583	0.653967317572978	0.011161617479512756	0.0027992999190327135	20.073622659515998	0.653967317572978	0.0027992999190327135	20.073622659515998	3565.0837393764486	74.92329916296721
2.295999999999858	0.6530814540494738	0.01113755978083046	0.0027993409173667975	20.073444372325675	0.6530814540494738	0.0027993409173667975	20.073444372325675	3565.08191896854	74.92438761311475
2.296999999999858	0.6521976190453711	0.011113553845346147	0.0027993818230238	20.073266491145482	0.6521976190453711	0.0027993818230238	20.073266491145482	3565.0801027224793	74.92547357641375
2.297999999999858	0.6513158079124177	0.011089599562927393	0.002799422635245734	20.073089015056745	0.6513158079124177	0.002799422635245734	20.073089015056745	3565.0782906287877	74.92655705854578
2.298999999999858	0.6504360160124376	0.011065696823625047	0.0027994633532690385	20.072911943142405	0.6504360160124376	0.0027994633532690385	20.072911943142405	3565.0764826779155	74.92763806517867
2.2999999999998577	0.6495582387189311	0.01104184551774927	0.0027995039795140355	20.072735274487442	0.6495582387189311	0.0027995039795140355	20.072735274487442	3565.0746788604047	74.92871660196157
2.3009999999998576	0.6486824714149937	0.011018045535818914	0.0027995445111208685	20.072559008178768	0.6486824714149937	0.0027995445111208685	20.072559008178768	3565.0728791668116	74.9297926745398
2.3019999999998575	0.6478087094903183	0.010994296768499077	0.0027995849509483764	20.07238314330475	0.6478087094903183	0.0027995849509483764	20.07238314330475	3565.0710835876803	74.9308662885418
2.3029999999998574	0.64693694834616	0.01097059910670353	0.0027996252995994846	20.072207678955845	0.64693694834616	0.0027996252995994846	20.072207678955845	3565.069292113589	74.93193744958437
2.3039999999998573	0.6460671834027351	0.010946952441743209	0.0027996655543057443	20.072032614226288	0.6460671834027351	0.0027996655543057443	20.072032614226288	3565.0675047351924	74.93300616327035
2.304999999999857	0.6451994100858878	0.010923356665061062	0.0027997057181540267	20.07185794821111	0.6451994100858878	0.0027997057181540267	20.07185794821111	3565.0657214430635	74.93407243518158
2.305999999999857	0.6443336238268546	0.010899811668207804	0.0027997457899186966	20.07168368000678	0.6443336238268546	0.0027997457899186966	20.07168368000678	3565.0639422279114	74.93513627090363
2.306999999999857	0.6434698200678123	0.010876317342975294	0.002799785768685184	20.071509808711635	0.6434698200678123	0.002799785768685184	20.071509808711635	3565.062167080336	74.93619767600737
2.307999999999857	0.6426079942652732	0.010852873581471537	0.002799825657502798	20.071336333426764	0.6426079942652732	0.002799825657502798	20.071336333426764	3565.060395991061	74.93725665603941
2.3089999999998567	0.6417481418920316	0.010829480276124223	0.002799865455440921	20.0711632532566	0.6417481418920316	0.002799865455440921	20.0711632532566	3565.058628950823	74.93831321653269
2.3099999999998566	0.6408902584260671	0.010806137319506436	0.0027999051636401853	20.070990567306232	0.6408902584260671	0.0027999051636401853	20.070990567306232	3565.056865950343	74.9393673630113
2.3109999999998565	0.6400343393504101	0.010782844604297244	0.002799944779035578	20.070818274681987	0.6400343393504101	0.002799944779035578	20.070818274681987	3565.0551069804046	74.94041910100087
2.3119999999998564	0.6391803801623314	0.010759602023458138	0.00279998430423958	20.07064637449282	0.6391803801623314	0.00279998430423958	20.07064637449282	3565.0533520317545	74.94146843599806
2.3129999999998563	0.6383283763711364	0.01073640947022732	0.002800023738065706	20.070474865850283	0.6383283763711364	0.002800023738065706	20.070474865850283	3565.051601095185	74.9425153734939
2.313999999999856	0.6374783234907342	0.010713266837952038	0.0028000630845145006	20.070303747866284	0.6374783234907342	0.0028000630845145006	20.070303747866284	3565.049854161515	74.94355991896214
2.314999999999856	0.6366302170530589	0.010690174020351764	0.0028001023384278327	20.07013301965703	0.6366302170530589	0.0028001023384278327	20.07013301965703	3565.048111221604	74.94460207787338
2.315999999999856	0.6357840525982023	0.010667130911327274	0.0028001415033775973	20.06996268033931	0.6357840525982023	0.0028001415033775973	20.06996268033931	3565.046372266317	74.94564185567117
2.316999999999856	0.6349398256730736	0.010644137404919563	0.002800180579629262	20.069792729031835	0.6349398256730736	0.002800180579629262	20.069792729031835	3565.0446372865445	74.94667925779707
2.3179999999998557	0.6340975318384593	0.010621193395488027	0.00280021956506396	20.069623164856004	0.6340975318384593	0.00280021956506396	20.069623164856004	3565.042906273179	74.9477142896791
2.3189999999998556	0.6332571666653019	0.010598298777592116	0.0028002584630001147	20.06945398693507	0.6332571666653019	0.0028002584630001147	20.06945398693507	3565.041179217106	74.9487469567244
2.3199999999998555	0.6324187257307955	0.010575453445940365	0.002800297271933589	20.069285194393437	0.6324187257307955	0.002800297271933589	20.069285194393437	3565.0394561093635	74.94977726434196
2.3209999999998554	0.6315822046218585	0.010552657295441643	0.0028003359903478304	20.06911678635743	0.6315822046218585	0.0028003359903478304	20.06911678635743	3565.0377369408397	74.95080521792788
