t	A	AB	ABC	AC	B	BAC	BC	C	CABC
0.0	664.9205061692635	0.0	0.0	0.0	664.9205061692635	0.0	0.0	3755.09616854135	0.0
0.005	638.838845211724	0.15615735461001487	0.0011040415158043745	25.525129177512657	638.838845211724	0.0011040415158043745	25.525129177512657	3703.2289219161453	0.4073900935530965
0.01	618.9661801170167	0.2987835086362025	0.0016648018930452322	43.70941007513362	618.9661801170167	0.0016648018930452322	43.70941007513362	3663.755926485089	1.9590461510542352
0.015	601.8659617124544	0.4313538209870999	0.0020759761896386483	57.753578419149	601.8659617124544	0.0020759761896386483	57.753578419149	3629.8093791813694	4.887740284454201
0.02	586.5579817216343	0.5554523028612235	0.002424698385596081	68.64142335974684	586.5579817216343	0.002424698385596081	68.64142335974684	3599.431509393375	9.188481515592416
0.025	572.5516021702758	0.6720743651245034	0.002746894065167803	76.99893939130489	572.5516021702758	0.002746894065167803	76.99893939130489	3571.6427554364873	14.725020266872752
0.030000000000000002	559.5524826702002	0.7819282666396189	0.0030596268948703885	83.3171663883848	559.5524826702002	0.0030596268948703885	83.3171663883848	3545.8556782431024	21.300019133782126
0.035	547.3654331612432	0.8855549875549287	0.003371123364748623	88.00395513996035	547.3654331612432	0.003371123364748623	88.00395513996035	3521.680857601994	28.70032920673208
0.04	535.8523061662504	0.9833878754246486	0.0036850513154653647	91.39943820285696	535.8523061662504	0.0036850513154653647	91.39943820285696	3498.8427745980757	36.72357371848985
0.045	524.9108133551931	1.0757863155254408	0.004002671519281138	93.78379113955422	524.9108133551931	0.004002671519281138	93.78379113955422	3477.137501334927	45.19153979442301
0.049999999999999996	514.4625556378854	1.1630568058939068	0.00432399616749282	95.38447598202748	514.4625556378854	0.00432399616749282	95.38447598202748	3456.40879708594	53.954885750308726
0.05499999999999999	504.4458816076999	1.2454666665008527	0.004648437344620135	96.38344478096816	504.4458816076999	0.004648437344620135	96.38344478096816	3436.533848822609	62.89306664194316
0.05999999999999999	494.8112858128104	1.323253560869055	0.004975163487733886	96.92474658999217	494.8112858128104	0.004975163487733886	96.92474658999217	3417.4140842486013	71.91132039456765
0.06499999999999999	485.51834838844786	1.3966321625892688	0.005303291740402788	97.1212826376609	485.51834838844786	0.005303291740402788	97.1212826376609	3398.96906260758	80.93696703992653
0.06999999999999999	476.5336484367686	1.4657988905486374	0.005631987948846567	97.06079772864267	476.5336484367686	0.005631987948846567	97.06079772864267	3381.132309632218	89.91549974135742
0.075	467.82923385343133	1.530935469474625	0.005960510086022828	96.81108830177033	467.82923385343133	0.005960510086022828	96.81108830177033	3363.8482633190433	98.8069038032297
0.08	459.38151936916285	1.592211518158605	0.006288223490111205	96.42421272344873	459.38151936916285	0.006288223490111205	96.42421272344873	3347.0700744360265	107.58254611056768
0.085	451.17044648249083	1.649786519017813	0.006614599596431209	95.93993437013003	451.17044648249083	0.006614599596431209	95.93993437013003	3330.757929728768	116.22257044199372
0.09000000000000001	443.17884720070947	1.7038112886762915	0.006939207629252922	95.38843167847931	443.17884720070947	0.006939207629252922	95.38843167847931	3314.877781874761	124.71382245306816
0.09500000000000001	435.3919257805894	1.754429165028028	0.007261702027247223	94.7925016406744	435.3919257805894	0.007261702027247223	94.7925016406744	3299.400314946199	133.04816346124431
0.10000000000000002	427.7968656094541	1.8017768741306672	0.007581810220637887	94.16922237912534	427.7968656094541	0.007581810220637887	94.16922237912534	3284.3001596022186	141.22120028702093
0.10500000000000002	420.3825006684133	1.8459852436142565	0.007899320386716913	93.53128668234665	420.3825006684133	0.007899320386716913	93.53128668234665	3269.555237184454	149.23127968288554
0.11000000000000003	413.13904744197833	1.8871797733179352	0.008214070612746177	92.88803610477488	413.13904744197833	0.008214070612746177	92.88803610477488	3255.146224465621	157.07872186966824
0.11500000000000003	406.0578865227961	1.9254810939956473	0.00852593941310406	92.24625397055503	406.0578865227961	0.00852593941310406	92.24625397055503	3241.05611760209	164.7652455670849
0.12000000000000004	399.13138970077273	1.9610052970426797	0.008834838057532407	91.61076610341884	399.13138970077273	0.008834838057532407	91.61076610341884	3227.2698868337293	172.2935399199787
0.12500000000000003	392.3527621997157	1.9938642689002861	0.009140703736257326	90.98493167135379	392.3527621997157	0.009140703736257326	90.98493167135379	3213.774161500121	179.66693115332072
0.13000000000000003	385.7159228453325	2.024165913206143	0.00944349412151959	90.37099860353038	385.7159228453325	0.00944349412151959	90.37099860353038	3200.556990724885	186.88914681880988
0.13500000000000004	379.2153862196967	2.052014443895557	0.0097431828526584	89.77040116584651	379.2153862196967	0.0097431828526584	89.77040116584651	3187.6076082183113	193.9641358216036
0.14000000000000004	372.84620165634584	2.07751038991499	0.010039756136078059	89.18394044517765	372.84620165634584	0.010039756136078059	89.18394044517765	3174.9163102269617	200.8959489646396
0.14500000000000005	366.60385337516203	2.100750921173309	0.01033321006488521	88.6119808995822	366.60385337516203	0.01033321006488521	88.6119808995822	3162.474256378296	207.68864198045065
0.15000000000000005	360.48420489152653	2.121829925569096	0.010623547759765511	88.05456946706907	360.48420489152653	0.010623547759765511	88.05456946706907	3150.27335860836	214.34621196042198
0.15500000000000005	354.4834546180359	2.1408381045104496	0.010910778211893514	87.51151547903552	354.4834546180359	0.010910778211893514	87.51151547903552	3138.3061925229113	220.87256176063056
0.16000000000000006	348.59809307003144	2.157862993111449	0.011194914305767821	86.98247294981623	348.59809307003144	0.011194914305767821	86.98247294981623	3126.5659118134636	227.27146050870252
