   0.0000000e+00   6.3500000e+01   0.0000000e+00
   8.0000000e-03   6.4880000e+01   2.6500000e+00
   5.0000000e-02   7.7200000e+01   2.8400000e+00
   1.0000000e-01   7.9200000e+01   1.7500000e+00
   1.5000000e-01   8.1300000e+01   2.3000000e+00
   2.0000000e-01   8.0700000e+01   2.7000000e+00
   2.5000000e-01   8.7300000e+01   3.2000000e+00
