   0.0000000e+00   1.0000000e+03   0.0000000e+00   1.0000000e+03   0.0000000e+00   1.0000000e+03   0.0000000e+00   1.0000000e+03   0.0000000e+00   1.0000000e+03   0.0000000e+00   1.0000000e+03   0.0000000e+00   1.0000000e+03   0.0000000e+00   1.0000000e+03   0.0000000e+00   1.0000000e+03   0.0000000e+00   1.0000000e+03
   6.7378996e-07   9.9900000e+02   1.3699921e-06   9.9900000e+02   1.2283370e-06   9.9900000e+02   7.0532200e-07   9.9900000e+02   1.5096719e-06   9.9900000e+02   2.3597017e-06   9.9900000e+02   7.7154887e-07   9.9900000e+02   3.0495182e-07   9.9900000e+02   2.4404064e-06   9.9900000e+02   9.4977592e-07   9.9900000e+02
   1.1778239e-04   8.9900000e+02   1.3877911e-04   8.9900000e+02   1.4363461e-04   8.9900000e+02   1.4039330e-04   8.9900000e+02   1.5178667e-04   8.9900000e+02   1.6292362e-04   8.9900000e+02   1.6105776e-04   8.9900000e+02   1.2423698e-04   8.9900000e+02   1.3552732e-04   8.9900000e+02   1.4064788e-04   8.9900000e+02
   2.9938926e-04   7.9900000e+02   3.5221792e-04   7.9900000e+02   3.2581448e-04   7.9900000e+02   3.4642861e-04   7.9900000e+02   3.3384922e-04   7.9900000e+02   3.4486584e-04   7.9900000e+02   2.8873730e-04   7.9900000e+02   2.9209226e-04   7.9900000e+02   3.0013255e-04   7.9900000e+02   2.9724108e-04   7.9900000e+02
   4.9644883e-04   6.9900000e+02   5.5950313e-04   6.9900000e+02   5.1857222e-04   6.9900000e+02   5.6909953e-04   6.9900000e+02   5.6498115e-04   6.9900000e+02   6.0120845e-04   6.9900000e+02   5.1809608e-04   6.9900000e+02   5.4024192e-04   6.9900000e+02   4.8333117e-04   6.9900000e+02   4.9558024e-04   6.9900000e+02
   7.5711417e-04   5.9900000e+02   8.0596279e-04   5.9900000e+02   8.4938414e-04   5.9900000e+02   8.2685641e-04   5.9900000e+02   8.1304823e-04   5.9900000e+02   9.3524145e-04   5.9900000e+02   8.1368970e-04   5.9900000e+02   8.2878611e-04   5.9900000e+02   7.3167102e-04   5.9900000e+02   8.0603692e-04   6.0100000e+02
   1.1690275e-03   4.9900000e+02   1.1909741e-03   4.9900000e+02   1.2427539e-03   4.9900000e+02   1.2117135e-03   5.0100000e+02   1.2276257e-03   5.0100000e+02   1.3252345e-03   5.0100000e+02   1.2747038e-03   4.9900000e+02   1.2344656e-03   4.9900000e+02   1.0865640e-03   4.9900000e+02   1.1492621e-03   5.0100000e+02
   1.7575010e-03   4.0100000e+02   1.7290416e-03   3.9900000e+02   1.8322189e-03   3.9900000e+02   1.8395058e-03   4.0100000e+02   1.9373619e-03   4.0100000e+02   1.9294997e-03   4.0300000e+02   1.9008434e-03   3.9900000e+02   1.8646623e-03   3.9900000e+02   1.7400101e-03   3.9900000e+02   1.6659233e-03   4.0300000e+02
   2.9622931e-03   3.0100000e+02   2.7845602e-03   2.9900000e+02   2.9642104e-03   2.9900000e+02   2.8434034e-03   3.0100000e+02   2.9305342e-03   3.0100000e+02   3.0101622e-03   3.0300000e+02   2.9330739e-03   3.0300000e+02   2.9117230e-03   3.0100000e+02   2.6540676e-03   3.0100000e+02   2.6895053e-03   3.0500000e+02
   4.6796947e-03   2.0700000e+02   4.9148206e-03   2.0500000e+02   4.9131162e-03   2.0300000e+02   4.8176936e-03   2.0100000e+02   4.8517865e-03   2.0300000e+02   5.0765493e-03   2.0700000e+02   4.9943561e-03   2.0500000e+02   4.6875176e-03   2.0100000e+02   4.6244493e-03   2.0100000e+02   4.4957195e-03   2.0900000e+02
   9.3496899e-03   1.1500000e+02   1.0045811e-02   1.1100000e+02   9.3816555e-03   1.2100000e+02   9.4817763e-03   1.0900000e+02   1.0352719e-02   1.1100000e+02   9.5279393e-03   1.1500000e+02   9.8682093e-03   1.1500000e+02   9.6214675e-03   1.1300000e+02   9.2626433e-03   1.0900000e+02   8.9098461e-03   1.1700000e+02
   2.6644382e-02   4.5000000e+01   3.1550962e-02   5.1000000e+01   3.0063642e-02   5.1000000e+01   2.8051304e-02   4.5000000e+01   2.7990395e-02   5.3000000e+01   2.9741108e-02   4.5000000e+01   2.7556698e-02   5.1000000e+01   2.3877324e-02   5.3000000e+01   2.7882948e-02   4.5000000e+01   2.5819685e-02   4.9000000e+01
   7.7972017e-02   2.5000000e+01   7.0819817e-02   3.7000000e+01   6.9190035e-02   2.9000000e+01   7.9892102e-02   3.5000000e+01   7.6473305e-02   3.7000000e+01   7.6334895e-02   3.7000000e+01   7.2963136e-02   4.3000000e+01   6.2383987e-02   3.9000000e+01   6.8752536e-02   4.5000000e+01   6.8332834e-02   2.9000000e+01
   1.2933011e-01   3.7000000e+01   1.2458453e-01   2.9000000e+01   1.3155559e-01   3.3000000e+01   1.2616451e-01   3.7000000e+01   1.3409884e-01   3.1000000e+01   1.2849403e-01   2.9000000e+01   1.3342430e-01   3.7000000e+01   1.0885908e-01   4.1000000e+01   1.1301552e-01   3.7000000e+01   1.2361280e-01   3.7000000e+01
   1.6705908e-01   3.9000000e+01   1.7772416e-01   4.7000000e+01   1.8562874e-01   3.9000000e+01   1.7395919e-01   3.9000000e+01   1.8538741e-01   3.5000000e+01   1.7243325e-01   3.9000000e+01   1.8405484e-01   3.7000000e+01   1.5613639e-01   3.7000000e+01   1.5461429e-01   4.3000000e+01   1.6954276e-01   3.7000000e+01
   2.1667770e-01   4.1000000e+01   2.1980232e-01   4.3000000e+01   2.3771125e-01   4.1000000e+01   2.2582479e-01   2.7000000e+01   2.3624099e-01   3.7000000e+01   2.1706627e-01   3.7000000e+01   2.4751238e-01   2.5000000e+01   2.0544939e-01   3.5000000e+01   1.9999662e-01   3.3000000e+01   2.1362049e-01   3.5000000e+01
   2.6559952e-01   3.3000000e+01   2.7081283e-01   3.7000000e+01   2.8425288e-01   4.1000000e+01   2.7243554e-01   2.9000000e+01   2.9029847e-01   3.1000000e+01   2.5840052e-01   3.5000000e+01   3.0222464e-01   3.5000000e+01   2.6164720e-01   2.7000000e+01   2.5190338e-01   3.9000000e+01   2.6986481e-01   3.1000000e+01
   3.1508258e-01   3.5000000e+01   3.2528001e-01   3.7000000e+01   3.3787459e-01   2.9000000e+01   3.2855733e-01   3.1000000e+01   3.3460284e-01   3.9000000e+01   3.1905719e-01   4.3000000e+01   3.5716955e-01   3.1000000e+01   3.0973172e-01   3.5000000e+01   3.1628836e-01   2.5000000e+01   3.2805655e-01   3.5000000e+01
   3.6799362e-01   3.5000000e+01   3.7821496e-01   3.5000000e+01   3.9579458e-01   2.7000000e+01   3.8859639e-01   3.3000000e+01   3.8341972e-01   4.1000000e+01   3.6814033e-01   3.1000000e+01   4.2087761e-01   4.1000000e+01   3.6178589e-01   2.9000000e+01   3.7666839e-01   3.3000000e+01   3.8294055e-01   3.5000000e+01
   4.2117301e-01   3.7000000e+01   4.2483234e-01   3.3000000e+01   4.6345343e-01   3.7000000e+01   4.4250580e-01   3.9000000e+01   4.3340789e-01   3.5000000e+01   4.2744105e-01   3.1000000e+01   4.7158873e-01   3.5000000e+01   4.1941810e-01   3.7000000e+01   4.3080967e-01   3.1000000e+01   4.3931922e-01   3.7000000e+01
   4.7276426e-01   4.1000000e+01   4.8863362e-01   3.1000000e+01   5.0782385e-01   3.9000000e+01   4.9409007e-01   3.3000000e+01   4.8098792e-01   3.5000000e+01   4.7494200e-01   3.7000000e+01   5.1718800e-01   3.1000000e+01   4.7276748e-01   3.7000000e+01   4.8681539e-01   4.1000000e+01   4.8897205e-01   3.5000000e+01
   5.2495733e-01   3.3000000e+01   5.6823192e-01   2.9000000e+01   5.4895707e-01   3.3000000e+01   5.4556894e-01   3.3000000e+01   5.3667184e-01   3.3000000e+01   5.2296845e-01   3.9000000e+01   5.7232333e-01   3.9000000e+01   5.1975955e-01   4.3000000e+01   5.3615534e-01   3.9000000e+01   5.3678742e-01   3.7000000e+01
   5.7293503e-01   3.9000000e+01   6.2411180e-01   3.5000000e+01   5.9676160e-01   3.5000000e+01   5.9098924e-01   3.3000000e+01   5.8720062e-01   3.9000000e+01   5.6769189e-01   3.7000000e+01   6.0862402e-01   3.9000000e+01   5.7110775e-01   3.9000000e+01   5.8908689e-01   3.7000000e+01   5.9878914e-01   3.3000000e+01
   6.2727865e-01   2.9000000e+01   6.8026645e-01   3.7000000e+01   6.4174251e-01   3.1000000e+01   6.3955447e-01   3.9000000e+01   6.3172669e-01   3.3000000e+01   6.1545512e-01   3.5000000e+01   6.5355801e-01   3.3000000e+01   6.2098777e-01   3.3000000e+01   6.4188709e-01   3.3000000e+01   6.4826750e-01   2.7000000e+01
   6.7543666e-01   3.1000000e+01   7.3092142e-01   3.1000000e+01   6.8547785e-01   4.3000000e+01   6.8987684e-01   3.7000000e+01   6.9422719e-01   2.9000000e+01   6.6519827e-01   3.3000000e+01   7.0338496e-01   3.5000000e+01   6.8238038e-01   3.1000000e+01   7.0252443e-01   2.9000000e+01   6.9809285e-01   3.5000000e+01
   7.2849431e-01   3.1000000e+01   7.9783978e-01   3.7000000e+01   7.3297477e-01   3.9000000e+01   7.3177384e-01   2.9000000e+01   7.4657462e-01   3.1000000e+01   7.2299050e-01   3.7000000e+01   7.5624124e-01   3.9000000e+01   7.3039413e-01   3.7000000e+01   7.6739751e-01   3.5000000e+01   7.4551701e-01   3.5000000e+01
   7.8834306e-01   3.7000000e+01   8.4209013e-01   2.9000000e+01   7.6985033e-01   3.7000000e+01   7.9218591e-01   2.7000000e+01   7.9214724e-01   3.9000000e+01   7.6871885e-01   3.3000000e+01   8.0707659e-01   2.9000000e+01   7.7520071e-01   3.5000000e+01   8.1000466e-01   3.1000000e+01   8.0639401e-01   3.9000000e+01
   8.4651975e-01   3.3000000e+01   8.9577584e-01   3.5000000e+01   8.1321176e-01   3.9000000e+01   8.4946855e-01   3.1000000e+01   8.3886126e-01   3.5000000e+01   8.1433186e-01   3.7000000e+01   8.7060571e-01   3.3000000e+01   8.2223612e-01   3.3000000e+01   8.6136557e-01   4.7000000e+01   8.6185942e-01   3.5000000e+01
   8.9391840e-01   3.1000000e+01   9.5213752e-01   3.7000000e+01   8.6224722e-01   3.9000000e+01   8.9896526e-01   3.7000000e+01   8.9201287e-01   3.1000000e+01   8.7001498e-01   3.5000000e+01   9.1965465e-01   3.3000000e+01   8.7871120e-01   3.9000000e+01   9.1778163e-01   3.3000000e+01   9.0479836e-01   3.5000000e+01
   9.4868925e-01   3.5000000e+01   1.0017449e+00   3.1000000e+01   9.1766184e-01   3.5000000e+01   9.5699007e-01   2.9000000e+01   9.5041435e-01   3.1000000e+01   9.1968924e-01   3.9000000e+01   9.6622683e-01   3.7000000e+01   9.2508853e-01   3.7000000e+01   9.7083290e-01   3.9000000e+01   9.5598205e-01   3.7000000e+01
   1.0026382e+00   3.3000000e+01   1.0502820e+00   3.5000000e+01   9.6223670e-01   4.1000000e+01   1.0019871e+00   3.1000000e+01   1.0117229e+00   3.7000000e+01   9.8082045e-01   3.3000000e+01   1.0112469e+00   2.9000000e+01   9.6678154e-01   3.5000000e+01   1.0149444e+00   3.9000000e+01   1.0032089e+00   3.5000000e+01
   1.0417035e+00   3.9000000e+01   1.1006252e+00   3.3000000e+01   1.0169227e+00   2.3000000e+01   1.0538004e+00   3.3000000e+01   1.0560637e+00   3.5000000e+01   1.0339357e+00   2.7000000e+01   1.0749845e+00   3.5000000e+01   1.0233443e+00   3.9000000e+01   1.0650806e+00   3.5000000e+01   1.0541154e+00   2.9000000e+01
   1.0932175e+00   3.9000000e+01   1.1529208e+00   3.7000000e+01   1.0738478e+00   3.1000000e+01   1.1136914e+00   3.1000000e+01   1.1120588e+00   3.1000000e+01   1.0909642e+00   3.3000000e+01   1.1232023e+00   3.3000000e+01   1.0856572e+00   3.9000000e+01   1.1141150e+00   3.7000000e+01   1.1140469e+00   2.9000000e+01
   1.1368262e+00   4.1000000e+01   1.2089001e+00   3.3000000e+01   1.1241513e+00   3.5000000e+01   1.1489096e+00   3.7000000e+01   1.1691405e+00   2.7000000e+01   1.1427292e+00   2.9000000e+01   1.1754391e+00   3.3000000e+01   1.1386101e+00   3.7000000e+01   1.1617735e+00   3.9000000e+01   1.1710930e+00   3.9000000e+01
   1.1802410e+00   3.5000000e+01   1.2568231e+00   3.7000000e+01   1.1821325e+00   2.9000000e+01   1.1997078e+00   3.9000000e+01   1.2156097e+00   3.1000000e+01   1.2040841e+00   3.1000000e+01   1.2283734e+00   3.7000000e+01   1.1937251e+00   3.3000000e+01   1.2251440e+00   3.1000000e+01   1.2265030e+00   3.3000000e+01
   1.2390126e+00   3.3000000e+01   1.3078418e+00   4.5000000e+01   1.2344097e+00   3.7000000e+01   1.2483722e+00   3.3000000e+01   1.2801699e+00   3.1000000e+01   1.2450112e+00   4.7000000e+01   1.2847215e+00   3.5000000e+01   1.2542677e+00   3.3000000e+01   1.2803930e+00   3.9000000e+01   1.2728055e+00   4.5000000e+01
   1.2818788e+00   4.3000000e+01   1.3500200e+00   3.7000000e+01   1.2844623e+00   3.7000000e+01   1.3033564e+00   2.9000000e+01   1.3524688e+00   3.1000000e+01   1.2908311e+00   2.9000000e+01   1.3435880e+00   3.5000000e+01   1.3040808e+00   3.5000000e+01   1.3335568e+00   3.5000000e+01   1.3152477e+00   3.7000000e+01
   1.3327706e+00   3.3000000e+01   1.3915078e+00   3.5000000e+01   1.3371448e+00   3.1000000e+01   1.3612431e+00   3.3000000e+01   1.4086835e+00   3.1000000e+01   1.3358177e+00   4.5000000e+01   1.3983593e+00   3.1000000e+01   1.3459605e+00   2.9000000e+01   1.3921781e+00   3.3000000e+01   1.3650076e+00   3.5000000e+01
   1.3887545e+00   3.5000000e+01   1.4345162e+00   2.7000000e+01   1.3972953e+00   3.9000000e+01   1.4139721e+00   3.5000000e+01   1.4512264e+00   2.9000000e+01   1.3801859e+00   3.3000000e+01   1.4531902e+00   3.3000000e+01   1.3929662e+00   3.7000000e+01   1.4368491e+00   3.1000000e+01   1.4037519e+00   3.5000000e+01
   1.4396747e+00   3.3000000e+01   1.4923416e+00   3.3000000e+01   1.4362259e+00   3.5000000e+01   1.4636524e+00   3.3000000e+01   1.5139236e+00   3.5000000e+01   1.4442789e+00   3.1000000e+01   1.4945595e+00   4.1000000e+01   1.4419390e+00   3.1000000e+01   1.4838658e+00   3.5000000e+01   1.4532967e+00   4.1000000e+01
   1.4917551e+00   3.5000000e+01   1.5413895e+00   2.9000000e+01   1.4927941e+00   3.3000000e+01   1.5158846e+00   3.9000000e+01   1.5606302e+00   3.9000000e+01   1.4991013e+00   2.9000000e+01   1.5344641e+00   3.7000000e+01   1.4990703e+00   2.9000000e+01   1.5299584e+00   3.7000000e+01   1.5020044e+00   3.7000000e+01
   1.5515967e+00   3.5000000e+01   1.5982089e+00   3.3000000e+01   1.5524237e+00   2.9000000e+01   1.5651583e+00   3.9000000e+01   1.6049085e+00   3.7000000e+01   1.5588955e+00   3.3000000e+01   1.5861890e+00   3.3000000e+01   1.5498158e+00   3.5000000e+01   1.5798997e+00   3.7000000e+01   1.5495324e+00   4.1000000e+01
   1.5967605e+00   3.9000000e+01   1.6484275e+00   3.3000000e+01   1.6159388e+00   3.7000000e+01   1.6028623e+00   3.7000000e+01   1.6481970e+00   3.5000000e+01   1.6072896e+00   3.3000000e+01   1.6343610e+00   3.1000000e+01   1.6068460e+00   3.3000000e+01   1.6269095e+00   3.5000000e+01   1.6002696e+00   3.7000000e+01
   1.6439333e+00   3.9000000e+01   1.6903486e+00   4.3000000e+01   1.6765610e+00   3.5000000e+01   1.6512505e+00   3.7000000e+01   1.7040145e+00   4.1000000e+01   1.6431714e+00   4.3000000e+01   1.6895894e+00   3.5000000e+01   1.6627020e+00   2.5000000e+01   1.6815278e+00   3.9000000e+01   1.6607574e+00   3.1000000e+01
   1.6925335e+00   3.1000000e+01   1.7309291e+00   4.5000000e+01   1.7321455e+00   3.7000000e+01   1.7104350e+00   3.5000000e+01   1.7487107e+00   3.3000000e+01   1.6917312e+00   3.5000000e+01   1.7315303e+00   2.5000000e+01   1.7216791e+00   3.1000000e+01   1.7338456e+00   3.3000000e+01   1.7087929e+00   3.1000000e+01
