   0.0000000e+00   1.0000000e+02   0.0000000e+00
   5.0000000e-10   9.9911392e+01   3.2776920e-01
   1.0000000e-09   9.9848101e+01   3.9511789e-01
   1.5000000e-09   9.9810127e+01   4.5505563e-01
   2.0000000e-09   9.9746835e+01   4.9272540e-01
   2.5000000e-09   9.9721519e+01   5.0476470e-01
   3.0000000e-09   9.9708861e+01   5.1020103e-01
   3.5000000e-09   9.9594937e+01   5.8876201e-01
   4.0000000e-09   9.9556962e+01   6.3542506e-01
   4.5000000e-09   9.9455696e+01   6.9425238e-01
   5.0000000e-09   9.9379747e+01   7.0354045e-01
   5.5000000e-09   9.9278481e+01   7.9962666e-01
   6.0000000e-09   9.9265823e+01   7.9596516e-01
   6.5000000e-09   9.9202532e+01   8.0669867e-01
   7.0000000e-09   9.9151899e+01   8.1788670e-01
   7.5000000e-09   9.9101266e+01   8.4116733e-01
   8.0000000e-09   9.9037975e+01   9.1207059e-01
   8.5000000e-09   9.9025316e+01   9.1951330e-01
   9.0000000e-09   9.8962025e+01   1.0056639e+00
   9.5000000e-09   9.8924051e+01   9.9707459e-01
   1.0000000e-08   9.8835443e+01   1.0673521e+00
   1.0500000e-08   9.8721519e+01   1.1539976e+00
   1.1000000e-08   9.8708861e+01   1.1674199e+00
   1.1500000e-08   9.8569620e+01   1.2473926e+00
   1.2000000e-08   9.8531646e+01   1.2282512e+00
   1.2500000e-08   9.8518987e+01   1.2285155e+00
   1.3000000e-08   9.8417722e+01   1.2258706e+00
   1.3500000e-08   9.8367089e+01   1.2318135e+00
   1.4000000e-08   9.8265823e+01   1.2269293e+00
   1.4500000e-08   9.8253165e+01   1.2244136e+00
   1.5000000e-08   9.8189873e+01   1.2307591e+00
   1.5500000e-08   9.8139241e+01   1.2479129e+00
   1.6000000e-08   9.8088608e+01   1.2423084e+00
   1.6500000e-08   9.8025316e+01   1.2907430e+00
   1.7000000e-08   9.7949367e+01   1.3671863e+00
   1.7500000e-08   9.7924051e+01   1.3565808e+00
   1.8000000e-08   9.7860759e+01   1.3935214e+00
   1.8500000e-08   9.7822785e+01   1.4478941e+00
   1.9000000e-08   9.7746835e+01   1.4453139e+00
   1.9500000e-08   9.7670886e+01   1.5335690e+00
   2.0000000e-08   9.7620253e+01   1.5632297e+00
   2.0500000e-08   9.7556962e+01   1.5992533e+00
   2.1000000e-08   9.7506329e+01   1.6476356e+00
   2.1500000e-08   9.7468354e+01   1.6705246e+00
   2.2000000e-08   9.7430380e+01   1.7073262e+00
   2.2500000e-08   9.7392405e+01   1.6977944e+00
   2.3000000e-08   9.7278481e+01   1.6713016e+00
   2.3500000e-08   9.7253165e+01   1.7132093e+00
   2.4000000e-08   9.7189873e+01   1.7251975e+00
   2.4500000e-08   9.7151899e+01   1.7103651e+00
   2.5000000e-08   9.7050633e+01   1.7313011e+00
   2.5500000e-08   9.6924051e+01   1.8170994e+00
   2.6000000e-08   9.6873418e+01   1.8142392e+00
   2.6500000e-08   9.6810127e+01   1.8541426e+00
   2.7000000e-08   9.6759494e+01   1.8757234e+00
   2.7500000e-08   9.6721519e+01   1.8806485e+00
   2.8000000e-08   9.6683544e+01   1.8573782e+00
   2.8500000e-08   9.6632911e+01   1.8958606e+00
   2.9000000e-08   9.6582278e+01   1.9189179e+00
   2.9500000e-08   9.6556962e+01   1.8929480e+00
   3.0000000e-08   9.6506329e+01   1.8733859e+00
   3.0500000e-08   9.6468354e+01   1.8662690e+00
   3.1000000e-08   9.6405063e+01   1.8846137e+00
   3.1500000e-08   9.6367089e+01   1.9293762e+00
   3.2000000e-08   9.6303797e+01   1.9105270e+00
   3.2500000e-08   9.6265823e+01   1.9129040e+00
   3.3000000e-08   9.6240506e+01   1.9095925e+00
   3.3500000e-08   9.6227848e+01   1.9010750e+00
   3.4000000e-08   9.6164557e+01   1.9043161e+00
   3.4500000e-08   9.6139241e+01   1.9063603e+00
   3.5000000e-08   9.6101266e+01   1.8986833e+00
   3.5500000e-08   9.6025316e+01   1.9280300e+00
   3.6000000e-08   9.6000000e+01   1.9480431e+00
   3.6500000e-08   9.5924051e+01   1.9266828e+00
   3.7000000e-08   9.5886076e+01   1.9545302e+00
   3.7500000e-08   9.5835443e+01   1.9769854e+00
   3.8000000e-08   9.5822785e+01   1.9920322e+00
   3.8500000e-08   9.5797468e+01   2.0215490e+00
   3.9000000e-08   9.5772152e+01   2.0565678e+00
   3.9500000e-08   9.5759494e+01   2.0457284e+00
   4.0000000e-08   9.5721519e+01   2.0874270e+00
   4.0500000e-08   9.5683544e+01   2.0972773e+00
   4.1000000e-08   9.5569620e+01   2.1702153e+00
   4.1500000e-08   9.5531646e+01   2.1946055e+00
   4.2000000e-08   9.5481013e+01   2.1830393e+00
   4.2500000e-08   9.5417722e+01   2.2452662e+00
   4.3000000e-08   9.5329114e+01   2.2402010e+00
