   0.0000000e+00   1.0000000e+02   0.0000000e+00
   5.0000000e-10   9.9962500e+01   1.9118220e-01
   1.0000000e-09   9.9912500e+01   2.8434913e-01
   1.5000000e-09   9.9812500e+01   4.2377896e-01
   2.0000000e-09   9.9750000e+01   4.9041445e-01
   2.5000000e-09   9.9712500e+01   5.0800553e-01
   3.0000000e-09   9.9637500e+01   5.3352779e-01
   3.5000000e-09   9.9562500e+01   5.7022647e-01
   4.0000000e-09   9.9537500e+01   5.7244203e-01
   4.5000000e-09   9.9475000e+01   6.1572228e-01
   5.0000000e-09   9.9362500e+01   6.4127543e-01
   5.5000000e-09   9.9275000e+01   6.9309433e-01
   6.0000000e-09   9.9237500e+01   6.9798535e-01
   6.5000000e-09   9.9137500e+01   7.7531129e-01
   7.0000000e-09   9.9112500e+01   8.1121490e-01
   7.5000000e-09   9.9050000e+01   8.0975070e-01
   8.0000000e-09   9.9012500e+01   8.0337500e-01
   8.5000000e-09   9.8987500e+01   8.1897976e-01
   9.0000000e-09   9.8925000e+01   8.6821510e-01
   9.5000000e-09   9.8850000e+01   9.0147558e-01
   1.0000000e-08   9.8775000e+01   9.5433720e-01
   1.0500000e-08   9.8700000e+01   9.4667974e-01
   1.1000000e-08   9.8637500e+01   9.9675105e-01
   1.1500000e-08   9.8600000e+01   1.0506177e+00
   1.2000000e-08   9.8550000e+01   1.0661655e+00
   1.2500000e-08   9.8462500e+01   1.1244549e+00
   1.3000000e-08   9.8437500e+01   1.1120030e+00
   1.3500000e-08   9.8425000e+01   1.1337738e+00
   1.4000000e-08   9.8312500e+01   1.1756361e+00
   1.4500000e-08   9.8287500e+01   1.2137790e+00
   1.5000000e-08   9.8225000e+01   1.2525922e+00
   1.5500000e-08   9.8162500e+01   1.2573203e+00
   1.6000000e-08   9.8125000e+01   1.2962946e+00
   1.6500000e-08   9.8087500e+01   1.2945235e+00
   1.7000000e-08   9.8050000e+01   1.3302707e+00
   1.7500000e-08   9.8025000e+01   1.3309842e+00
   1.8000000e-08   9.8000000e+01   1.3501055e+00
