   0.0000000e+00   1.0000000e+03
   1.0000000e-05   9.9999990e+02
   1.0050796e-05   9.9999990e+02
   1.0101849e-05   9.9999990e+02
   1.0153162e-05   9.9999990e+02
   1.0204736e-05   9.9999990e+02
   1.0256571e-05   9.9999990e+02
   1.0308670e-05   9.9999990e+02
   1.0361034e-05   9.9999990e+02
   1.0413663e-05   9.9999990e+02
   1.0466560e-05   9.9999990e+02
   1.0519725e-05   9.9999990e+02
   1.0573161e-05   9.9999989e+02
   1.0626868e-05   9.9999989e+02
   1.0680848e-05   9.9999989e+02
   1.0735102e-05   9.9999989e+02
   1.0789631e-05   9.9999989e+02
   1.0844438e-05   9.9999989e+02
   1.0899523e-05   9.9999989e+02
   1.0954887e-05   9.9999989e+02
   1.1010533e-05   9.9999989e+02
   1.1066462e-05   9.9999989e+02
   1.1122675e-05   9.9999989e+02
   1.1179173e-05   9.9999989e+02
   1.1235958e-05   9.9999989e+02
   1.1293032e-05   9.9999989e+02
   1.1350396e-05   9.9999989e+02
   1.1408051e-05   9.9999989e+02
   1.1465999e-05   9.9999989e+02
   1.1524241e-05   9.9999989e+02
   1.1582779e-05   9.9999988e+02
   1.1641614e-05   9.9999988e+02
   1.1700748e-05   9.9999988e+02
   1.1760183e-05   9.9999988e+02
   1.1819920e-05   9.9999988e+02
   1.1879960e-05   9.9999988e+02
   1.1940305e-05   9.9999988e+02
   1.2000956e-05   9.9999988e+02
   1.2061916e-05   9.9999988e+02
   1.2123185e-05   9.9999988e+02
   1.2184765e-05   9.9999988e+02
   1.2246658e-05   9.9999988e+02
   1.2308866e-05   9.9999988e+02
   1.2371390e-05   9.9999988e+02
   1.2434231e-05   9.9999988e+02
   1.2497391e-05   9.9999988e+02
   1.2560872e-05   9.9999987e+02
   1.2624676e-05   9.9999987e+02
   1.2688804e-05   9.9999987e+02
   1.2753257e-05   9.9999987e+02
   1.2818038e-05   9.9999987e+02
   1.2883148e-05   9.9999987e+02
   1.2948589e-05   9.9999987e+02
   1.3014362e-05   9.9999987e+02
   1.3080469e-05   9.9999987e+02
   1.3146912e-05   9.9999987e+02
   1.3213693e-05   9.9999987e+02
   1.3280812e-05   9.9999987e+02
   1.3348273e-05   9.9999987e+02
   1.3416076e-05   9.9999987e+02
   1.3484224e-05   9.9999987e+02
   1.3552718e-05   9.9999986e+02
   1.3621560e-05   9.9999986e+02
   1.3690751e-05   9.9999986e+02
   1.3760294e-05   9.9999986e+02
   1.3830191e-05   9.9999986e+02
   1.3900442e-05   9.9999986e+02
   1.3971050e-05   9.9999986e+02
   1.4042017e-05   9.9999986e+02
   1.4113344e-05   9.9999986e+02
   1.4185034e-05   9.9999986e+02
   1.4257087e-05   9.9999986e+02
   1.4329507e-05   9.9999986e+02
   1.4402294e-05   9.9999986e+02
   1.4475452e-05   9.9999986e+02
   1.4548981e-05   9.9999985e+02
   1.4622883e-05   9.9999985e+02
   1.4697161e-05   9.9999985e+02
   1.4771816e-05   9.9999985e+02
   1.4846850e-05   9.9999985e+02
   1.4922266e-05   9.9999985e+02
   1.4998064e-05   9.9999985e+02
   1.5074248e-05   9.9999985e+02
   1.5150818e-05   9.9999985e+02
   1.5227778e-05   9.9999985e+02
   1.5305128e-05   9.9999985e+02
   1.5382871e-05   9.9999985e+02
   1.5461010e-05   9.9999985e+02
   1.5539545e-05   9.9999985e+02
   1.5618479e-05   9.9999984e+02
   1.5697814e-05   9.9999984e+02
   1.5777552e-05   9.9999984e+02
   1.5857695e-05   9.9999984e+02
   1.5938245e-05   9.9999984e+02
   1.6019204e-05   9.9999984e+02
   1.6100574e-05   9.9999984e+02
   1.6182358e-05   9.9999984e+02
   1.6264557e-05   9.9999984e+02
   1.6347174e-05   9.9999984e+02
   1.6430211e-05   9.9999984e+02
   1.6513669e-05   9.9999984e+02
   1.6597551e-05   9.9999983e+02
   1.6681859e-05   9.9999983e+02
   1.6766596e-05   9.9999983e+02
   1.6851762e-05   9.9999983e+02
   1.6937362e-05   9.9999983e+02
   1.7023396e-05   9.9999983e+02
   1.7109868e-05   9.9999983e+02
   1.7196778e-05   9.9999983e+02
   1.7284130e-05   9.9999983e+02
   1.7371926e-05   9.9999983e+02
   1.7460168e-05   9.9999983e+02
   1.7548858e-05   9.9999983e+02
   1.7637998e-05   9.9999982e+02
   1.7727591e-05   9.9999982e+02
   1.7817640e-05   9.9999982e+02
   1.7908145e-05   9.9999982e+02
   1.7999111e-05   9.9999982e+02
