t	(Var=A_Count) A_Count	(Var=AB_Count) AB_Count	(Var=ABC_Count) ABC_Count	(Var=AC_Count) AC_Count	(Var=B_Count) B_Count	(Var=BAC_Count) BAC_Count	(Var=BC_Count) BC_Count	(Var=C_Count) C_Count	(Var=CABC_Count) CABC_Count
0.0	665.0	0.0	0.0	0.0	665.0	0.0	0.0	3755.0	0.0
3.225621318E-6	665.0	0.0	0.0	0.0	664.0	0.0	1.0	3754.0	0.0
5.996746272E-5	665.0	0.0	0.0	0.0	663.0	0.0	2.0	3753.0	0.0
8.08893939E-5	665.0	0.0	0.0	0.0	662.0	0.0	3.0	3752.0	0.0
1.095046075E-4	664.0	0.0	0.0	1.0	662.0	0.0	3.0	3751.0	0.0
1.92408677E-4	663.0	0.0	0.0	2.0	662.0	0.0	3.0	3750.0	0.0
2.754993669E-4	663.0	0.0	0.0	2.0	661.0	0.0	4.0	3749.0	0.0
3.13746025E-4	662.0	0.0	0.0	3.0	661.0	0.0	4.0	3748.0	0.0
5.763859971E-4	661.0	0.0	0.0	4.0	661.0	0.0	4.0	3747.0	0.0
5.917597548E-4	661.0	0.0	0.0	4.0	660.0	0.0	5.0	3746.0	0.0
6.051657386E-4	660.0	0.0	0.0	5.0	660.0	0.0	5.0	3745.0	0.0
6.46947489E-4	659.0	0.0	0.0	6.0	660.0	0.0	5.0	3744.0	0.0
6.742622218E-4	659.0	0.0	0.0	6.0	659.0	0.0	6.0	3743.0	0.0
6.768106962E-4	659.0	0.0	0.0	6.0	658.0	0.0	7.0	3742.0	0.0
7.655993653E-4	659.0	0.0	0.0	6.0	657.0	0.0	8.0	3741.0	0.0
8.232997047E-4	658.0	0.0	0.0	7.0	657.0	0.0	8.0	3740.0	0.0
9.411615681E-4	657.0	0.0	0.0	8.0	657.0	0.0	8.0	3739.0	0.0
9.455432091E-4	656.0	0.0	0.0	9.0	657.0	0.0	8.0	3738.0	0.0
9.551113024E-4	656.0	0.0	0.0	9.0	656.0	0.0	9.0	3737.0	0.0
0.001043788256	656.0	0.0	0.0	9.0	655.0	0.0	10.0	3736.0	0.0
0.001046593341	656.0	0.0	0.0	9.0	654.0	0.0	11.0	3735.0	0.0
0.001120218303	656.0	0.0	0.0	9.0	653.0	0.0	12.0	3734.0	0.0
0.001185161814	656.0	0.0	0.0	9.0	652.0	0.0	13.0	3733.0	0.0
0.001280453594	655.0	0.0	0.0	10.0	652.0	0.0	13.0	3732.0	0.0
0.001367154498	655.0	0.0	0.0	10.0	651.0	0.0	14.0	3731.0	0.0
0.00141965024	655.0	0.0	0.0	10.0	650.0	0.0	15.0	3730.0	0.0
