t	(Var=A_Count) A_Count	(Var=AB_Count) AB_Count	(Var=ABC_Count) ABC_Count	(Var=AC_Count) AC_Count	(Var=B_Count) B_Count	(Var=BAC_Count) BAC_Count	(Var=BC_Count) BC_Count	(Var=C_Count) C_Count	(Var=CABC_Count) CABC_Count
0.0	665.0	0.0	0.0	0.0	665.0	0.0	0.0	3755.0	0.0
9.975196582E-5	665.0	0.0	0.0	0.0	664.0	0.0	1.0	3754.0	0.0
1.382359384E-4	665.0	0.0	0.0	0.0	663.0	0.0	2.0	3753.0	0.0
2.113500842E-4	664.0	0.0	0.0	1.0	663.0	0.0	2.0	3752.0	0.0
2.231751963E-4	663.0	0.0	0.0	2.0	663.0	0.0	2.0	3751.0	0.0
2.966176957E-4	662.0	0.0	0.0	3.0	663.0	0.0	2.0	3750.0	0.0
4.011928956E-4	662.0	0.0	0.0	3.0	662.0	0.0	3.0	3749.0	0.0
4.98603139E-4	662.0	0.0	0.0	3.0	661.0	0.0	4.0	3748.0	0.0
5.883229144E-4	661.0	0.0	0.0	4.0	661.0	0.0	4.0	3747.0	0.0
5.94812153E-4	661.0	0.0	0.0	4.0	660.0	0.0	5.0	3746.0	0.0
6.146647178E-4	661.0	0.0	0.0	4.0	659.0	0.0	6.0	3745.0	0.0
6.779656219E-4	661.0	0.0	0.0	4.0	658.0	0.0	7.0	3744.0	0.0
7.386349589E-4	661.0	0.0	0.0	4.0	657.0	0.0	8.0	3743.0	0.0
0.001017741009	660.0	0.0	0.0	5.0	657.0	0.0	8.0	3742.0	0.0
0.001103361236	660.0	0.0	0.0	5.0	656.0	0.0	9.0	3741.0	0.0
0.00118594441	659.0	0.0	0.0	6.0	656.0	0.0	9.0	3740.0	0.0
0.001239328576	658.0	0.0	0.0	7.0	656.0	0.0	9.0	3739.0	0.0
0.001401536922	658.0	0.0	0.0	7.0	655.0	0.0	10.0	3738.0	0.0
0.0014155922	658.0	0.0	0.0	7.0	654.0	0.0	11.0	3737.0	0.0
0.001498316624	657.0	0.0	0.0	8.0	654.0	0.0	11.0	3736.0	0.0
0.001542513801	656.0	0.0	0.0	9.0	654.0	0.0	11.0	3735.0	0.0
0.00163700173	656.0	0.0	0.0	9.0	653.0	0.0	12.0	3734.0	0.0
0.001640070051	656.0	0.0	0.0	9.0	652.0	0.0	13.0	3733.0	0.0
0.001656300368	655.0	0.0	0.0	10.0	652.0	0.0	13.0	3732.0	0.0
0.00166549619	654.0	0.0	0.0	11.0	652.0	0.0	13.0	3731.0	0.0
0.001713758781	653.0	0.0	0.0	12.0	652.0	0.0	13.0	3730.0	0.0
0.001738638466	653.0	0.0	0.0	12.0	651.0	0.0	14.0	3729.0	0.0
0.001824025661	652.0	0.0	0.0	13.0	651.0	0.0	14.0	3728.0	0.0
0.001875768065	651.0	0.0	0.0	14.0	651.0	0.0	14.0	3727.0	0.0
0.001876601734	650.0	0.0	0.0	15.0	651.0	0.0	14.0	3726.0	0.0
0.001962805148	649.0	0.0	0.0	16.0	651.0	0.0	14.0	3725.0	0.0
0.001967171673	648.0	0.0	0.0	17.0	651.0	0.0	14.0	3724.0	0.0
0.001969843007	647.0	0.0	0.0	18.0	651.0	0.0	14.0	3723.0	0.0
