t	(Var=A_Count) A_Count	(Var=AB_Count) AB_Count	(Var=ABC_Count) ABC_Count	(Var=AC_Count) AC_Count	(Var=B_Count) B_Count	(Var=BAC_Count) BAC_Count	(Var=BC_Count) BC_Count	(Var=C_Count) C_Count	(Var=CABC_Count) CABC_Count
0.0	665.0	0.0	0.0	0.0	665.0	0.0	0.0	3755.0	0.0
5.912092239E-5	665.0	0.0	0.0	0.0	664.0	0.0	1.0	3754.0	0.0
9.940989531E-5	664.0	0.0	0.0	1.0	664.0	0.0	1.0	3753.0	0.0
2.005084319E-4	664.0	0.0	0.0	1.0	663.0	0.0	2.0	3752.0	0.0
2.032726771E-4	664.0	0.0	0.0	1.0	662.0	0.0	3.0	3751.0	0.0
2.405595856E-4	664.0	0.0	0.0	1.0	661.0	0.0	4.0	3750.0	0.0
2.5317464E-4	664.0	0.0	0.0	1.0	660.0	0.0	5.0	3749.0	0.0
3.218163625E-4	663.0	0.0	0.0	2.0	660.0	0.0	5.0	3748.0	0.0
3.359760734E-4	663.0	0.0	0.0	2.0	659.0	0.0	6.0	3747.0	0.0
3.806231136E-4	662.0	0.0	0.0	3.0	659.0	0.0	6.0	3746.0	0.0
4.666931401E-4	661.0	0.0	0.0	4.0	659.0	0.0	6.0	3745.0	0.0
4.879302323E-4	661.0	0.0	0.0	4.0	658.0	0.0	7.0	3744.0	0.0
5.099845536E-4	660.0	0.0	0.0	5.0	658.0	0.0	7.0	3743.0	0.0
5.413716989E-4	660.0	0.0	0.0	5.0	657.0	0.0	8.0	3742.0	0.0
8.245455307E-4	660.0	0.0	0.0	5.0	656.0	0.0	9.0	3741.0	0.0
9.812373477E-4	660.0	0.0	0.0	5.0	655.0	0.0	10.0	3740.0	0.0
0.001123617509	660.0	0.0	0.0	5.0	654.0	0.0	11.0	3739.0	0.0
0.001191348926	660.0	0.0	0.0	5.0	653.0	0.0	12.0	3738.0	0.0
0.001228350867	660.0	0.0	0.0	5.0	652.0	0.0	13.0	3737.0	0.0
0.001232275921	660.0	0.0	0.0	5.0	651.0	0.0	14.0	3736.0	0.0
