t	(Var=A_Count) A_Count	(Var=AB_Count) AB_Count	(Var=ABC_Count) ABC_Count	(Var=AC_Count) AC_Count	(Var=B_Count) B_Count	(Var=BAC_Count) BAC_Count	(Var=BC_Count) BC_Count	(Var=C_Count) C_Count	(Var=CABC_Count) CABC_Count
0.0	665.0	0.0	0.0	0.0	665.0	0.0	0.0	3755.0	0.0
8.242335048E-6	664.0	0.0	0.0	1.0	665.0	0.0	0.0	3754.0	0.0
9.059031995E-6	663.0	0.0	0.0	2.0	665.0	0.0	0.0	3753.0	0.0
4.250932373E-5	662.0	0.0	0.0	3.0	665.0	0.0	0.0	3752.0	0.0
1.182668846E-4	661.0	0.0	0.0	4.0	665.0	0.0	0.0	3751.0	0.0
2.462688167E-4	661.0	0.0	0.0	4.0	664.0	0.0	1.0	3750.0	0.0
3.73011581E-4	661.0	0.0	0.0	4.0	663.0	0.0	2.0	3749.0	0.0
4.085196496E-4	661.0	0.0	0.0	4.0	662.0	0.0	3.0	3748.0	0.0
4.47405293E-4	660.0	0.0	0.0	5.0	662.0	0.0	3.0	3747.0	0.0
5.274297186E-4	659.0	0.0	0.0	6.0	662.0	0.0	3.0	3746.0	0.0
5.412076304E-4	659.0	0.0	0.0	6.0	661.0	0.0	4.0	3745.0	0.0
6.107564985E-4	658.0	0.0	0.0	7.0	661.0	0.0	4.0	3744.0	0.0
6.991849096E-4	658.0	0.0	0.0	7.0	660.0	0.0	5.0	3743.0	0.0
7.026489062E-4	657.0	0.0	0.0	8.0	660.0	0.0	5.0	3742.0	0.0
7.983554187E-4	657.0	0.0	0.0	8.0	659.0	0.0	6.0	3741.0	0.0
8.536130956E-4	657.0	0.0	0.0	8.0	658.0	0.0	7.0	3740.0	0.0
9.118393419E-4	657.0	0.0	0.0	8.0	657.0	0.0	8.0	3739.0	0.0
9.319164196E-4	656.0	0.0	0.0	9.0	657.0	0.0	8.0	3738.0	0.0
0.001032679666	655.0	0.0	0.0	10.0	657.0	0.0	8.0	3737.0	0.0
0.001135826007	655.0	0.0	0.0	10.0	656.0	0.0	9.0	3736.0	0.0
0.001141060092	654.0	0.0	0.0	11.0	656.0	0.0	9.0	3735.0	0.0
0.001171737432	654.0	0.0	0.0	11.0	655.0	0.0	10.0	3734.0	0.0
0.001286312876	654.0	0.0	0.0	11.0	654.0	0.0	11.0	3733.0	0.0
0.001411779394	653.0	0.0	0.0	12.0	654.0	0.0	11.0	3732.0	0.0
0.001612997402	652.0	0.0	1.0	12.0	654.0	0.0	10.0	3732.0	0.0
0.001640943569	652.0	0.0	1.0	12.0	653.0	0.0	11.0	3731.0	0.0
0.001655870621	652.0	0.0	0.0	12.0	653.0	0.0	11.0	3730.0	1.0
0.001767194271	651.0	0.0	0.0	13.0	653.0	0.0	11.0	3729.0	1.0
0.001851533568	650.0	0.0	0.0	14.0	653.0	0.0	11.0	3728.0	1.0
0.001914816161	650.0	0.0	0.0	14.0	652.0	0.0	12.0	3727.0	1.0
0.002146750237	649.0	0.0	0.0	15.0	652.0	0.0	12.0	3726.0	1.0
0.002155232057	648.0	0.0	0.0	16.0	652.0	0.0	12.0	3725.0	1.0
0.002184187184	648.0	0.0	0.0	16.0	651.0	0.0	13.0	3724.0	1.0
0.002216497203	647.0	0.0	0.0	17.0	651.0	0.0	13.0	3723.0	1.0
0.002262086277	646.0	0.0	0.0	18.0	651.0	0.0	13.0	3722.0	1.0
0.002460416421	646.0	0.0	0.0	18.0	650.0	0.0	14.0	3721.0	1.0
0.002478623054	645.0	0.0	0.0	19.0	650.0	0.0	14.0	3720.0	1.0
0.00266888932	645.0	0.0	0.0	19.0	649.0	0.0	15.0	3719.0	1.0
0.002672250116	645.0	0.0	0.0	19.0	648.0	0.0	16.0	3718.0	1.0
0.002744774207	645.0	0.0	0.0	19.0	647.0	0.0	17.0	3717.0	1.0
0.002789859188	644.0	0.0	0.0	20.0	647.0	0.0	17.0	3716.0	1.0
0.002802771551	644.0	0.0	0.0	20.0	646.0	0.0	18.0	3715.0	1.0
0.002817383158	644.0	0.0	0.0	20.0	645.0	0.0	19.0	3714.0	1.0
0.002882192858	643.0	0.0	0.0	21.0	645.0	0.0	19.0	3713.0	1.0
0.002883097216	642.0	0.0	0.0	22.0	645.0	0.0	19.0	3712.0	1.0
0.003068701515	642.0	0.0	0.0	22.0	644.0	0.0	20.0	3711.0	1.0
0.003095027991	642.0	0.0	0.0	22.0	643.0	0.0	21.0	3710.0	1.0
0.003156489353	642.0	0.0	0.0	22.0	642.0	0.0	22.0	3709.0	1.0
0.003229456037	641.0	0.0	0.0	23.0	642.0	0.0	22.0	3708.0	1.0
0.003336849084	641.0	0.0	0.0	23.0	641.0	0.0	23.0	3707.0	1.0
0.003396384433	640.0	0.0	0.0	24.0	641.0	0.0	23.0	3706.0	1.0
0.003668061918	640.0	0.0	0.0	24.0	640.0	0.0	24.0	3705.0	1.0
0.003783094313	640.0	0.0	0.0	24.0	639.0	0.0	25.0	3704.0	1.0
0.003839340188	639.0	0.0	0.0	25.0	639.0	0.0	25.0	3703.0	1.0
0.003873790885	639.0	0.0	0.0	25.0	638.0	0.0	26.0	3702.0	1.0
0.003967374782	639.0	0.0	0.0	25.0	637.0	0.0	27.0	3701.0	1.0
0.004096002599	639.0	0.0	0.0	25.0	636.0	0.0	28.0	3700.0	1.0
0.004141581109	638.0	0.0	0.0	26.0	636.0	0.0	28.0	3699.0	1.0
0.004158184609	637.0	0.0	0.0	27.0	636.0	0.0	28.0	3698.0	1.0
0.0041666057	636.0	0.0	0.0	28.0	636.0	0.0	28.0	3697.0	1.0
0.004291384925	636.0	0.0	0.0	28.0	635.0	0.0	29.0	3696.0	1.0
0.004308171413	635.0	0.0	0.0	29.0	635.0	0.0	29.0	3695.0	1.0
0.004325922706	634.0	0.0	0.0	30.0	635.0	0.0	29.0	3694.0	1.0
0.00479540035	634.0	0.0	0.0	30.0	634.0	0.0	30.0	3693.0	1.0
0.004904993477	633.0	0.0	1.0	30.0	634.0	0.0	29.0	3693.0	1.0
0.004940371963	633.0	0.0	0.0	30.0	634.0	0.0	29.0	3692.0	2.0
0.005000632261	632.0	0.0	0.0	31.0	634.0	0.0	29.0	3691.0	2.0
0.005053806613	632.0	0.0	0.0	31.0	633.0	0.0	30.0	3690.0	2.0
0.005103172543	632.0	0.0	0.0	31.0	632.0	0.0	31.0	3689.0	2.0
0.005137921228	631.0	0.0	0.0	32.0	632.0	0.0	31.0	3688.0	2.0
0.005141807633	630.0	0.0	0.0	33.0	632.0	0.0	31.0	3687.0	2.0
0.005286316879	629.0	0.0	0.0	34.0	632.0	0.0	31.0	3686.0	2.0
0.005335794836	628.0	0.0	0.0	35.0	632.0	0.0	31.0	3685.0	2.0
0.005337552193	628.0	0.0	0.0	35.0	631.0	0.0	32.0	3684.0	2.0
0.005355301799	627.0	0.0	0.0	36.0	631.0	0.0	32.0	3683.0	2.0
0.005406299888	626.0	0.0	0.0	37.0	631.0	0.0	32.0	3682.0	2.0
0.00541267997	625.0	0.0	0.0	38.0	631.0	0.0	32.0	3681.0	2.0
0.005428898373	625.0	0.0	0.0	38.0	630.0	0.0	33.0	3680.0	2.0
0.005562084663	624.0	0.0	0.0	39.0	630.0	0.0	33.0	3679.0	2.0
0.005581446794	624.0	0.0	0.0	39.0	629.0	0.0	34.0	3678.0	2.0
0.00564135772	624.0	0.0	0.0	39.0	628.0	0.0	35.0	3677.0	2.0
0.005759879298	624.0	0.0	0.0	39.0	627.0	0.0	36.0	3676.0	2.0
